"length","heigth","value","stock_id","id_assignment","id_job_type"
"20","30","1","9","28801","1"
"20","12","2","9","28800","1"
"50","30","1","9","28725","1"
"20","20","1","9","28803","1"
"50","36","1","9","28814","1"
"40","56","1","9","28804","1"
"30","46","1","9","28817","1"
"20","30","1","9","28817","1"
"40","58","1","9","28813","1"
"40","58","1","9","28813","1"
"20","30","1","9","28813","1"
"40","50","1","9","28815","1"
"40","58","1","9","28820","1"
"20","30","1","9","28820","1"
"38","54","1","9","28791","1"
"20","20","1","9","28710","2"
"20","28","1","9","28823","1"
"29","50","1","9","28828","1"
"40","60","0","9","28516","2"
"40","56","1","9","28830","1"
"28","28","1","9","28759","2"
"32","60","1","9","28808","1"
"30","30","1","9","28808","1"
"8","15","1","9","28808","1"
"22","40","1","9","28834","1"
"30","50","1","9","28713","1"
"20","28","1","9","28819","1"
"4","14","1","9","28839","1"
"6","30","1","9","28840","1"
"30","35","1","9","28810","1"
"30","48","1","9","28842","1"
"30","40","1","9","28836","1"
"10","20","1","9","28799","2"
"20","30","1","9","28847","1"
"30","49","1","9","28847","1"
"50","24","1","9","28843","1"
"45","24","1","9","28843","1"
"14","20","1","9","28843","1"
"20","25","1","9","28843","1"
"30","50","1","9","28812","1"
"40","55","1","9","28845","1"
"20","23","1","9","28859","1"
"40","60","1","9","28859","1"
"10","8","1","9","28849","1"
"40","56","1","9","28849","1"
"38","52","1","9","28838","1"
"25","50","1","9","28851","1"
"20","27","1","9","28857","1"
"20","28","1","9","28852","2"
"24","14","1","9","28767","2"
"6","6","1","9","28767","2"
"20","22","1","9","28802","1"
"30","40","1","9","28841","1"
"20","30","1","9","28826","2"
"20","35","1","9","28807","1"
"40","30","1","9","28841","2"
"20","10","1","9","28855","1"
"30","45","1","9","28827","1"
"20","28","1","9","28566","1"
"35","50","1","9","28864","1"
"8","10","1","9","28821","1"
"18","12","1","9","28854","1"
"30","46","1","9","28844","1"
"20","30","1","9","28867","3"
"26","48","1","9","28869","1"
"28","40","1","9","28846","1"
"10","26","1","9","28846","1"
"4","4","1","9","28846","1"
"30","48","1","9","28822","1"
"40","60","1","9","28837","3"
"40","20","1","9","28837","3"
"20","27","1","9","28872","1"
"40","40","1","9","28868","1"
"10","55","1","9","28866","1"
"35","60","1","9","28863","1"
"20","50","1","9","28863","1"
"18","50","1","9","28870","1"
"30","40","1","9","28865","1"
"30","40","1","9","28862","1"
"24","50","1","9","28875","1"
"24","35","1","9","28875","1"
"38","56","1","9","28877","1"
"28","48","1","9","28877","1"
"30","45","1","9","28876","1"
"30","45","1","9","28873","1"
"42","30","1","9","28871","1"
"12","10","1","9","28871","1"
"30","45","1","9","28874","1"
"5","20","1","9","28878","1"
"5","22","1","9","28878","1"
"5","24","1","9","28878","1"
"5","24","1","9","28878","1"
"60","40","1","9","28831","1"
"20","30","2","9","28893","1"
"5","8","1","9","28893","1"
"30","48","1","9","28890","1"
"28","36","1","9","28882","1"
"5","8","1","9","28899","3"
"20","40","1","9","28880","1"
"28","40","1","9","28880","1"
"27","30","1","9","28889","1"
"36","60","1","9","28892","1"
"20","38","1","9","28891","1"
"20","22","1","9","28895","1"
"40","54","1","9","28903","1"
"30","42","1","9","28903","1"
"12","24","1","9","28903","1"
"18","22","1","9","28903","1"
"20","20","1","9","28898","1"
"35","50","1","9","28906","1"
"30","50","1","9","28906","1"
"20","8","1","9","28905","1"
"40","58","1","9","28908","1"
"30","40","1","9","28910","1"
"0","0","1","9","28914","1"
"16","27","1","9","28909","1"
"20","28","1","9","28912","1"
"28","36","0","9","28888","2"
"28","48","1","9","28921","1"
"10","10","1","9","28887","1"
"20","25","1","9","28887","1"
"10","15","1","9","28887","1"
"24","40","1","9","28861","1"
"6","14","1","9","28861","1"
"36","60","1","9","28860","1"
"20","30","1","9","28860","1"
"40","60","1","9","28920","1"
"30","36","1","9","28920","1"
"20","30","1","9","28922","1"
"20","30","1","9","28923","1"
"30","40","1","9","28933","1"
"40","50","1","9","28924","1"
"40","50","1","9","28924","1"
"20","50","1","9","28924","1"
"25","32","1","9","28924","1"
"6","26","1","9","28929","1"
"6","30","1","9","28929","1"
"30","40","1","9","28938","1"
"40","55","1","9","28928","1"
"25","45","1","9","28928","1"
"15","10","1","9","28931","1"
"40","50","1","9","28940","1"
"20","30","1","9","28950","1"
"30","46","1","9","28930","1"
"40","50","1","9","28949","1"
"30","60","1","9","28949","1"
"18","30","1","9","28949","1"
"38","60","1","9","28948","1"
"18","15","1","9","28953","1"
"10","26","1","9","28952","1"
"8","26","1","9","28952","1"
"40","60","1","9","28951","1"
"20","30","1","9","28951","1"
"30","48","1","9","28954","1"
"20","30","1","9","28946","1"
"40","50","1","9","28961","1"
"30","30","1","9","28961","1"
"13","38","1","9","28963","1"
"9","7","1","9","28963","1"
"55","40","1","9","28964","3"
"22","18","1","9","28960","1"
"20","35","1","9","28966","3"
"35","26","1","9","28965","1"
"14","17","1","9","28965","1"
"20","30","1","9","28968","3"
"20","40","1","9","28957","2"
"10","15","1","9","28969","1"
"30","40","1","9","28850","2"
"15","20","1","9","28900","2"
"60","40","1","9","28900","2"
"25","50","1","9","28971","1"
"25","37","1","9","28971","1"
"20","10","1","9","28971","1"
"20","15","1","9","28974","1"
"20","15","1","9","28974","1"
"40","60","1","9","28958","2"
"40","50","1","9","28970","1"
"20","25","1","9","28947","2"
"38","60","1","9","28947","2"
"20","15","1","9","28980","1"
"20","27","1","9","28987","1"
"20","25","1","9","28987","1"
"38","60","1","9","28884","2"
"20","22","1","9","28884","2"
"18","30","1","9","28884","2"
"30","35","1","9","28983","3"
"30","60","1","9","28976","1"
"30","40","2","9","28976","1"
"30","30","1","9","28976","1"
"15","20","1","9","28976","1"
"30","40","1","9","28981","1"
"40","60","1","9","28977","2"
"22","55","1","9","28985","1"
"10","20","10","9","28993","1"
"60","30","1","9","28986","1"
"25","20","1","9","28986","1"
"40","56","1","9","28982","2"
"18","26","1","9","28982","2"
"30","40","0","9","28919","2"
"14","20","1","9","28919","2"
"20","30","1","9","28990","1"
"30","50","1","9","28991","1"
"20","30","1","9","28955","2"
"30","40","1","9","28996","1"
"20","30","1","9","28992","1"
"24","45","1","9","29000","1"
"30","40","1","9","28995","1"
"10","15","1","9","28995","1"
"40","55","1","9","28997","1"
"30","35","1","9","28997","1"
"15","6","1","9","28997","1"
"20","30","1","9","29006","1"
"26","35","1","9","28994","2"
"17","14","1","9","28994","2"
"40","60","1","9","29007","1"
"10","50","1","9","29007","1"
"8","22","1","9","29007","1"
"15","7","1","9","29009","3"
"40","30","1","9","29009","3"
"20","15","1","9","29010","1"
"27","35","1","9","29002","1"
"20","30","1","9","28943","1"
"20","25","1","9","29003","1"
"34","43","1","9","29013","1"
"40","60","1","9","29011","1"
"18","20","1","9","29014","1"
"25","30","1","9","29017","1"
"25","65","1","9","29017","1"
"10","20","1","9","29017","1"
"55","40","0","9","29008","2"
"35","30","0","9","29008","2"
"6","20","0","9","29008","2"
"30","40","1","9","29018","1"
"20","30","1","9","29021","1"
"30","40","1","9","29020","1"
"18","25","1","9","29020","1"
"20","30","1","9","29027","1"
"40","60","1","9","29023","1"
"35","55","1","9","29026","1"
"26","4","1","9","29026","1"
"8","4","1","9","29026","1"
"30","36","1","9","28979","2"
"40","60","1","9","28979","2"
"30","40","1","9","29028","1"
"35","30","1","9","29022","1"
"30","40","1","9","29035","1"
"30","50","1","9","29032","1"
"34","60","1","9","29034","1"
"20","30","1","9","29031","1"
"10","30","1","9","29031","1"
"35","60","1","9","29036","1"
"14","4","1","9","29036","1"
"6","4","1","9","29036","1"
"12","4","1","9","29036","1"
"30","40","1","9","29038","1"
"20","40","1","9","29043","4"
"28","40","1","9","29043","4"
"30","40","1","9","29041","1"
"37","60","1","9","29019","1"
"15","34","1","9","29019","1"
"30","40","1","9","29037","1"
"20","25","1","9","29030","1"
"20","30","1","9","29051","14"
"20","20","1","9","29052","1"
"0","0","1","9","29050","14"
"20","20","1","9","29040","1"
"35","30","1","9","29048","14"
"20","20","1","9","28937","2"
"8","25","1","9","29047","14"
"10","8","1","9","29040","1"
"40","52","1","9","29054","1"
"8","30","1","9","29054","1"
"8","8","1","9","29054","1"
"20","27","1","9","29039","1"
"30","40","1","9","29053","1"
"30","38","1","9","29064","1"
"50","40","1","9","29046","1"
"50","25","1","9","29046","1"
"20","26","1","9","29069","1"
"26","40","1","9","29066","1"
"25","40","1","9","29049","14"
"20","30","1","9","29045","1"
"30","30","1","9","29056","1"
"10","10","1","9","29056","1"
"30","50","1","9","29059","1"
"20","23","1","9","29061","1"
"20","30","1","9","29061","1"
"30","25","1","9","29077","1"
"20","26","1","9","29067","1"
"20","40","1","9","29068","3"
"20","20","1","9","29068","3"
"25","10","2","9","29063","1"
"40","60","0","9","29083","3"
"15","12","19","9","29072","1"
"20","30","1","9","29062","1"
"22","36","1","9","29062","1"
"16","30","1","9","29070","1"
"40","20","01","9","29068","1"
"20","20","1","9","29068","1"
"40","58","1","9","29085","1"
"20","30","1","9","29086","3"
"25","38","1","9","29079","1"
"20","30","1","9","29078","1"
"15","20","1","9","29078","1"
"30","35","1","9","29076","1"
"38","42","1","9","29088","1"
"30","20","2","9","29075","1"
"15","20","1","9","29073","1"
"30","50","1","9","29082","1"
"30","30","1","9","29084","3"
"40","60","1","9","29092","1"
"30","40","1","9","29090","1"
"30","38","1","9","29080","3"
"40","48","1","9","29080","3"
"33","60","1","9","29095","1"
"28","35","1","9","29098","1"
"20","30","1","9","29100","1"
"30","55","1","9","29087","1"
"20","26","1","9","29089","1"
"40","60","1","9","29102","1"
"38","56","1","9","29102","1"
"22","21","1","9","29093","1"
"30","20","1","9","29093","1"
"40","60","1","9","29097","1"
"30","50","1","9","29094","1"
"30","32","1","9","29107","1"
"30","35","1","9","29103","1"
"18","10","1","9","29107","1"
"38","60","1","9","29109","1"
"28","59","1","9","29109","1"
"29","40","1","9","29109","1"
"38","60","1","9","29099","1"
"30","30","1","9","29091","1"
"30","45","1","9","29091","1"
"30","50","1","9","29091","1"
"40","60","1","9","29110","1"
"40","60","1","9","29111","1"
"30","20","1","9","29065","1"
"0","0","0","9","29081","3"
"0","0","0","9","28917","2"
"40","28","1","9","29104","3"
"20","28","1","9","29042","2"
"40","57","1","9","29042","2"
"20","30","1","9","29074","2"
"25","40","1","9","29112","3"
"30","40","1","9","29112","3"
"26","45","1","9","29115","1"
"20","26","1","9","29115","1"
"40","60","1","9","29118","3"
"26","50","1","9","29118","3"
"24","36","1","9","29118","3"
"30","50","1","9","29119","1"
"34","58","1","9","29120","1"
"20","30","1","9","29113","2"
"30","40","1","9","29114","3"
"20","17","1","9","29123","1"
"40","55","1","9","29125","1"
"20","28","1","9","29126","1"
"30","50","1","9","29130","1"
"20","22","1","9","29129","1"
"8","20","1","9","29129","1"
"15","20","1","9","29128","2"
"30","501","1","9","29137","1"
"24","45","1","9","29139","1"
"20","24","1","9","29139","1"
"40","30","1","9","29131","1"
"28","40","1","9","29140","1"
"30","45","1","9","29142","1"
"30","38","1","9","29138","1"
"34","45","1","9","29144","1"
"40","60","1","9","29146","1"
"30","50","1","9","29143","3"
"15","30","1","9","29135","1"
"30","50","2","9","29145","1"
"12","6","1","9","29145","1"
"20","15","1","9","29145","1"
"20","18","1","9","29147","1"
"20","30","1","9","29149","1"
"40","55","1","9","29154","1"
"30","43","1","9","29150","1"
"12","20","1","9","29153","1"
"20","30","1","9","29165","1"
"20","30","1","9","29171","1"
"30","40","1","9","29161","1"
"40","60","1","9","29152","1"
"25","50","1","9","29152","1"
"16","30","1","9","29167","1"
"30","37","1","9","29173","1"
"20","25","1","9","29164","1"
"30","50","1","9","29159","1"
"40","60","1","9","29159","1"
"20","25","1","9","29168","1"
"12345","12345","1","9","29127","1"
"16","34","1","9","29169","1"
"30","40","1","9","29178","1"
"30","35","1","9","29172","1"
"30","36","1","9","29182","1"
"28","35","1","9","29177","1"
"20","30","1","9","29155","1"
"20","15","1","9","29155","1"
"20","27","1","9","29187","1"
"28","42","1","9","29170","1"
"20","30","1","9","29176","1"
"40","52","1","9","29189","1"
"30","38","1","9","29179","1"
"20","30","1","9","29184","1"
"26","20","1","9","29162","1"
"20","30","1","9","29186","1"
"20","30","1","9","29175","1"
"20","30","1","9","29185","1"
"20","30","1","9","29180","1"
"30","30","1","9","29191","1"
"35","25","1","9","29190","1"
"40","55","1","9","29192","1"
"20","30","1","9","29193","1"
"30","50","1","9","28755","2"
"30","35","1","9","29195","1"
"20","28","1","9","29156","2"
"8","20","1","9","29199","1"
"20","30","1","9","29201","1"
"15","10","1","9","29201","1"
"40","60","1","9","29207","1"
"20","30","1","9","29205","1"
"30","30","1","9","29208","1"
"30","35","1","9","29210","1"
"30","40","1","9","29209","1"
"20","30","1","9","29214","1"
"20","30","1","9","29215","1"
"26","46","1","9","29160","2"
"16","34","1","9","29212","2"
"20","30","1","9","29220","1"
"10","5","1","9","29220","1"
"12","25","1","9","29219","1"
"20","30","1","9","29213","1"
"30","35","1","9","29223","1"
"30","30","1","9","29230","1"
"50","30","1","9","29206","1"
"20","20","1","9","29202","1"
"25","20","1","9","29227","1"
"20","40","1","9","29227","1"
"30","48","1","9","29211","1"
"40","50","1","9","29228","1"
"50","30","1","9","29226","1"
"20","25","1","9","29218","2"
"12","15","1","9","29231","1"
"15","20","1","9","29234","1"
"18","20","1","9","29229","1"
"30","50","1","9","29183","1"
"25","10","1","9","29238","1"
"10","15","1","9","29238","1"
"20","30","1","9","29247","1"
"35","60","1","9","29233","1"
"8","20","1","9","29221","1"
"15","20","1","9","29221","1"
"12","18","1","9","29221","1"
"30","50","1","9","29237","1"
"28","20","1","9","29244","1"
"18","12","1","9","29244","1"
"20","30","1","9","29240","1"
"30","40","1","9","29248","1"
"15","60","2","9","29242","1"
"16","20","1","9","29235","1"
"30","30","1","9","29241","2"
"20","30","1","9","29246","1"
"8","16","1","9","29246","1"
"30","50","1","9","29243","1"
"27","37","1","9","29252","1"
"30","50","1","9","29250","1"
"18","26","1","9","29255","1"
"30","40","1","9","29253","4"
"40","60","1","9","29256","1"
"30","40","1","9","29256","1"
"30","16","1","9","29254","1"
"60","40","1","9","29254","1"
"10","15","1","9","29251","2"
"30","40","1","9","29257","1"
"40","55","1","9","29257","1"
"20","30","1","9","29262","1"
"8","8","1","9","29258","3"
"20","30","1","9","29197","1"
"30","40","1","9","29261","1"
"20","28","1","9","29263","1"
"20","25","1","9","29269","1"
"25","45","1","9","29260","1"
"10","10","1","9","29260","1"
"30","45","1","9","29268","1"
"30","45","1","9","29271","1"
"7","15","1","9","29273","1"
"20","15","1","9","29280","1"
"30","40","1","9","29281","1"
"20","10","1","9","29282","1"
"60","40","1","9","29267","2"
"50","30","1","9","29267","2"
"30","40","1","9","29290","1"
"20","30","1","9","29291","1"
"18","30","1","9","29289","1"
"40","60","1","9","29277","1"
"15","30","1","9","29284","1"
"27","35","1","9","29294","1"
"35","17","1","9","29294","1"
"20","15","1","9","29295","1"
"20","30","1","9","29300","1"
"16","34","1","9","29300","1"
"10","30","1","9","29300","1"
"40","60","1","9","29298","1"
"30","50","1","9","29298","1"
"26","44","1","9","29299","1"
"5","14","1","9","29299","1"
"60","40","1","9","29275","3"
"20","60","1","9","29275","3"
"20","30","1","9","29275","3"
"0","0","0","9","29310","3"
"25","40","1","9","29306","1"
"20","27","1","9","29307","1"
"30","40","1","9","29303","1"
"30","46","1","9","29303","1"
"30","30","1","9","29312","1"
"30","35","1","9","29309","1"
"20","30","1","9","29292","2"
"45","30","1","9","29301","1"
"40","60","1","9","29313","1"
"20","30","1","9","29272","2"
"37","57","1","9","29315","1"
"20","20","1","9","29317","3"
"30","35","1","9","29286","1"
"35","60","1","9","29318","1"
"26","36","1","9","29321","1"
"27","37","1","9","29324","1"
"16","12","1","9","29323","1"
"14","28","1","9","29330","1"
"12","20","1","9","29335","1"
"17","25","1","9","29336","1"
"40","60","1","9","29332","1"
"30","30","1","9","29338","1"
"60","40","1","9","29331","1"
"30","40","1","9","29331","1"
"38","60","1","9","29337","1"
"15","20","1","9","29337","1"
"36","60","1","9","29329","2"
"18","30","1","9","29339","1"
"30","50","1","9","29341","1"
"60","40","1","9","29344","1"
"60","40","1","9","29344","1"
"15","40","1","9","29344","1"
"40","60","1","9","29319","1"
"40","58","1","9","29319","1"
"40","60","1","9","29348","4"
"20","30","1","9","29355","1"
"20","30","1","9","29302","2"
"13","25","1","9","29283","2"
"8","25","3","9","29283","2"
"20","30","1","9","29347","1"
"30","15","1","9","29353","1"
"15","12","1","9","29351","4"
"30","30","1","9","29360","1"
"13","5","1","9","29346","1"
"30","50","1","9","29368","4"
"30","40","1","9","29368","4"
"15","30","1","9","29367","1"
"20","20","1","9","29367","1"
"18","20","1","9","29362","2"
"30","40","1","9","29372","1"
"10","25","1","9","29372","1"
"30","50","1","9","29359","1"
"8","25","2","9","29371","1"
"15","40","1","9","29366","2"
"18","23","1","9","29381","1"
"20","37","1","9","29385","3"
"40","30","1","9","29379","1"
"30","50","1","9","29391","1"
"25","30","1","9","29370","1"
"20","15","1","9","29370","1"
"30","40","1","9","29373","1"
"40","60","4","9","29305","2"
"30","40","1","9","29386","1"
"27","38","1","9","29393","1"
"30","50","1","9","29350","2"
"30","30","1","9","29392","1"
"30","40","1","9","29388","2"
"20","14","1","9","29388","2"
"36","44","1","9","29397","2"
"20","30","1","9","29376","2"
"20","30","1","9","29394","1"
"30","30","1","9","29399","2"
"40","55","1","9","29400","1"
"20","40","1","9","29400","1"
"30","30","1","9","29375","2"
"18","23","1","9","29402","2"
"20","60","1","9","29401","1"
"30","34","1","9","29380","1"
"10","16","1","9","29380","1"
"20","30","1","9","29408","1"
"40","30","1","9","29406","1"
"20","28","1","9","29404","1"
"10","7","1","9","29410","1"
"7","4","1","9","29410","1"
"9","9","1","9","29411","1"
"30","40","1","9","29411","1"
"20","30","1","9","29412","1"
"30","35","1","9","29412","1"
"40","20","1","9","29374","2"
"40","55","1","9","29384","2"
"15","30","1","9","29405","2"
"17","28","1","9","29415","1"
"40","60","1","9","29419","1"
"40","30","1","9","29409","2"
"38","60","1","9","29407","2"
"20","30","1","9","29320","2"
"30","40","1","9","29320","2"
"30","40","1","9","29420","2"
"10","25","1","9","29420","2"
"30","20","1","9","29421","1"
"30","40","1","9","29417","1"
"30","50","1","9","29417","1"
"15","5","1","9","29423","1"
"42","30","1","9","29423","1"
"20","30","1","9","29425","1"
"30","40","1","9","29422","1"
"30","38","1","9","29430","3"
"40","48","1","9","29430","3"
"45","30","1","9","29413","1"
"24","30","1","9","29432","1"
"30","40","1","9","29426","1"
"40","50","1","9","29424","1"
"20","9","1","9","29437","1"
"20","30","1","9","29436","2"
"35","30","1","9","29436","2"
"30","40","1","9","29438","1"
"34","22","1","9","29440","1"
"20","30","1","9","29433","1"
"20","60","1","9","29441","1"
"10","15","1","9","29435","1"
"20","30","2","9","29434","1"
"30","50","1","9","29442","1"
"20","20","1","9","29458","1"
"20","20","1","9","29456","1"
"30","38","1","9","29390","2"
"22","35","1","9","29455","1"
"20","28","1","9","29462","1"
"30","42","1","9","29446","1"
"20","28","1","9","29474","1"
"20","24","1","9","29474","1"
"20","27","1","9","29474","1"
"20","30","1","9","29444","2"
"10","15","1","9","29444","2"
"12","30","1","9","29464","1"
"20","10","1","9","29457","1"
"20","28","1","9","29460","1"
"28","40","1","9","29491","1"
"20","10","1","9","29488","1"
"20","30","1","9","29468","1"
"40","57","1","9","29481","1"
"38","20","1","9","29481","1"
"30","40","1","9","29471","1"
"10","15","1","9","29466","1"
"20","26","1","9","29477","1"
"9","5","1","9","29465","1"
"30","40","1","9","29452","1"
"20","30","1","9","29452","1"
"5","12","1","9","29493","1"
"15","28","1","9","29489","1"
"5","5","1","9","29489","1"
"12","20","1","9","29480","1"
"30","30","1","9","29485","1"
"10","15","1","9","29485","1"
"46","24","1","9","29472","1"
"14","6","1","9","29472","1"
"15","18","1","9","29497","1"
"35","22","1","9","29495","1"
"17","21","1","9","29482","1"
"20","20","1","9","29469","1"
"34","21","1","9","29476","1"
"35","55","1","9","29494","1"
"18","26","1","9","29483","1"
"15","10","1","9","29499","1"
"50","23","1","9","29490","1"
"35","60","1","9","29501","1"
"30","50","1","9","29448","2"
"30","40","1","9","29506","1"
"8","8","1","9","29512","1"
"12","8","1","9","29512","1"
"2","2","1","9","29511","1"
"9","5","1","9","29511","1"
"27","14","1","9","29513","1"
"20","28","1","9","29514","1"
"20","12","1","9","29517","1"
"34","10","1","9","29518","1"
"8","23","1","9","29518","1"
"20","27","1","9","29515","1"
"18","20","1","9","29524","1"
"28","33","1","9","29519","1"
"30","40","1","9","29507","1"
"10","30","1","9","29520","1"
"10","25","1","9","29520","1"
"40","30","1","9","29447","3"
"15","35","1","9","29521","1"
"21","36","1","9","29510","1"
"4","8","1","9","29498","2"
"20","20","1","9","29498","2"
"50","25","1","9","29467","1"
"20","30","1","9","29526","1"
"28","48","1","9","29525","1"
"30","45","1","9","29525","1"
"20","30","1","9","29478","1"
"17","25","1","9","29527","1"
"20","25","1","9","29527","1"
"24","37","1","9","29527","1"
"27","50","1","9","29527","1"
"10","15","1","9","29500","2"
"7","18","1","9","29529","1"
"18","28","1","9","29531","1"
"30","50","2","9","29516","1"
"20","30","1","9","29516","1"
"18","10","1","9","29516","1"
"6","24","1","9","29516","1"
"2","20","1","9","29516","1"
"27","37","1","9","29528","1"
"20","26","1","9","29522","2"
"23","30","1","9","29537","1"
"10","30","1","9","29538","1"
"20","25","1","9","29538","1"
"12","20","1","9","29532","2"
"30","30","1","9","29487","1"
"36","34","1","9","29541","1"
"24","46","1","9","29539","2"
"6","14","1","9","29539","2"
"55","30","1","9","29403","2"
"10","28","1","9","29403","2"
"12","30","1","9","29530","2"
"20","30","1","9","29496","2"
"40","60","1","9","29449","1"
"6","25","1","9","29449","1"
"35","8","1","9","29543","1"
"7","17","1","9","29543","1"
"7","20","1","9","29543","1"
"15","28","1","9","29543","1"
"16","44","1","9","29548","1"
"20","24","1","9","29545","1"
"18","28","1","9","29549","1"
"17","25","1","9","29550","1"
"18","20","1","9","29553","1"
"23","32","1","9","29552","1"
"30","40","1","9","29555","1"
"25","35","1","9","29554","1"
"8","8","1","9","29558","1"
"20","30","1","9","29556","1"
"20","20","1","9","29504","2"
"25","40","1","9","29561","1"
"30","40","2","9","29564","1"
"30","40","1","9","29566","1"
"20","20","1","9","29445","2"
"26","48","1","9","29568","2"
"0","0","0","9","29560","3"
"30","40","1","9","29575","3"
"30","35","1","9","29562","2"
"30","40","1","9","29562","2"
"35","50","1","9","29562","2"
"32","23","1","9","29559","2"
"35","40","1","9","29567","1"
"20","15","1","9","29573","4"
"40","20","1","9","29546","2"
"20","25","1","9","29546","2"
"8","8","1","9","29546","2"
"25","40","1","9","29565","2"
"27","40","1","9","29565","2"
"36","55","1","9","29565","2"
"20","30","1","9","29583","1"
"0","0","0","9","29584","1"
"35","44","1","9","29582","1"
"10","10","1","9","29587","1"
"20","8","1","9","29587","1"
"11","12","1","9","29587","1"
"13","10","1","9","29587","1"
"8","10","1","9","29587","1"
"7","7","1","9","29587","1"
"8","10","1","9","29578","1"
"20","30","1","9","29572","2"
"10","20","1","9","29588","1"
"50","18","1","9","29590","1"
"10","10","1","9","29590","1"
"4","4","1","9","29590","1"
"35","48","1","9","29591","1"
"26","36","1","9","29594","1"
"30","40","1","9","29544","1"
"20","30","1","9","29597","4"
"0","0","1","9","29596","1"
"30","30","1","9","29589","1"
"20","30","1","9","29600","1"
"30","45","1","9","29602","1"
"44","33","1","9","29603","1"
"35","48","1","9","29599","2"
"30","35","1","9","29607","1"
"30","40","1","9","29574","2"
"20","37","1","9","29611","2"
"40","50","1","9","29611","2"
"17","22","1","9","29610","1"
"6","8","2","9","29618","1"
"20","30","1","9","29620","1"
"55","52","1","9","29621","1"
"40","60","1","9","29601","1"
"30","50","1","9","29601","1"
"8","16","1","9","29623","1"
"40","60","1","9","29625","1"
"25","50","1","9","29625","1"
"6","12","1","9","29625","1"
"17","27","1","9","29605","2"
"8","22","1","9","29628","1"
"40","60","2","9","29613","1"
"20","30","1","9","29613","1"
"15","23","1","9","29627","1"
"10","14","1","9","29629","1"
"3","6","2","9","29629","1"
"3","3","1","9","29629","1"
"25","28","1","9","29635","1"
"20","30","1","9","29604","1"
"30","30","1","9","29604","1"
"5","12","1","9","29631","1"
"20","30","1","9","29631","1"
"40","60","1","9","29636","1"
"8","40","1","9","29636","1"
"20","40","1","9","29638","1"
"8","3","4","9","29634","1"
"3","30","1","9","29634","1"
"3","15","1","9","29634","1"
"3","3","1","9","29634","1"
"20","30","1","9","29639","1"
"25","38","1","9","29641","1"
"20","30","1","9","29630","1"
"30","50","1","9","29643","1"
"30","40","1","9","29644","1"
"20","20","1","9","29644","1"
"40","60","1","9","29646","3"
"25","50","1","9","29646","3"
"30","20","1","9","29624","1"
"20","30","1","9","29649","1"
"30","20","1","9","29642","1"
"20","20","1","9","29642","1"
"37","60","1","9","29648","1"
"20","30","1","9","29622","3"
"15","20","2","9","29654","1"
"10","15","1","9","29654","1"
"6","10","1","9","29654","1"
"30","35","1","9","29651","1"
"30","40","1","9","29651","1"
"20","25","1","9","29651","1"
"20","40","1","9","29651","1"
"8","8","1","9","29651","1"
"20","30","1","9","29655","1"
"10","20","1","9","29655","1"
"30","50","1","9","29653","1"
"15","8","1","9","29653","1"
"6","6","1","9","29653","1"
"50","26","1","9","29659","2"
"30","30","1","9","29657","3"
"20","30","1","9","29658","1"
"15","25","1","9","29656","1"
"5","10","1","9","29656","1"
"20","30","1","9","29652","1"
"20","25","1","9","29660","1"
"20","30","1","9","29663","4"
"20","30","1","9","29663","4"
"60","37","1","9","29661","2"
"15","25","1","9","29647","1"
"40","60","1","9","29579","2"
"30","38","1","9","29579","2"
"25","36","1","9","29579","2"
"10","10","1","9","29662","1"
"26","50","3","9","29598","1"
"26","30","3","9","29598","1"
"25","40","1","9","29667","3"
"20","30","1","9","29665","1"
"40","60","1","9","29668","1"
"20","30","1","9","29666","1"
"12","10","1","9","29670","1"
"20","35","1","9","29632","2"
"20","20","1","9","29674","1"
"30","40","1","9","29673","1"
"20","30","1","9","29664","2"
"30","40","1","9","29664","2"
"35","60","1","9","29619","1"
"15","20","1","9","29619","1"
"15","30","1","9","29619","1"
"15","21","1","9","29677","1"
"5","30","1","9","29680","1"
"30","35","1","9","29683","1"
"20","20","1","9","29684","1"
"20","20","1","9","29678","1"
"3","6","2","9","29678","1"
"20","30","1","9","29681","1"
"16","25","1","9","29675","1"
"16","23","1","9","29679","1"
"30","35","1","9","29671","1"
"20","26","1","9","29685","1"
"24","46","1","9","29687","1"
"27","43","1","9","29688","1"
"30","30","1","9","29689","3"
"34","36","1","9","29691","1"
"23","39","1","9","29690","1"
"30","15","1","9","29695","1"
"20","20","1","9","29694","1"
"15","20","1","9","29696","1"
"5","25","1","9","29696","1"
"20","28","1","9","29699","1"
"8","10","1","9","29698","1"
"20","30","1","9","29700","1"
"20","28","1","9","29697","1"
"20","25","1","9","29692","2"
"12","12","1","9","29706","1"
"10","15","1","9","29703","1"
"30","35","1","9","29707","4"
"12","15","1","9","29701","1"
"20","30","1","9","29710","1"
"18","20","1","9","29712","1"
"20","30","1","9","29714","1"
"30","40","1","9","29714","1"
"20","27","1","9","29719","1"
"40","60","1","9","29713","1"
"20","30","1","9","29713","1"
"30","40","1","9","29720","1"
"25","40","1","9","29721","3"
"30","50","1","9","29722","3"
"30","50","1","9","29723","1"
"40","60","1","9","29704","2"
"20","30","1","9","29730","1"
"38","58","1","9","29725","1"
"15","46","1","9","29725","1"
"35","60","1","9","29727","1"
"20","28","1","9","29727","1"
"12","16","1","9","29731","1"
"16","24","1","9","29731","1"
"20","20","1","9","29733","1"
