"assignment_id","job_type"
"6215","1"
"6214","3"
"6213","1"
"6212","1"
"6211","1"
"6210","1"
"6209","1"
"6208","1"
"6207","1"
"6206","1"
"6205","1"
"6204","1"
"6203","1"
"6202","1"
"6201","2"
"6200","1"
"6199","1"
"6198","1"
"6197","2"
"6196","3"
"6195","3"
"6194","1"
"6193","1"
"6192","1"
"6191","3"
"6190","1"
"6189","1"
"6188","1"
"6187","3"
"6186","1"
"6185","1"
"6184","1"
"6183","1"
"6182","3"
"6181","1"
"6180","1"
"6179","1"
"6178","3"
"6177","1"
"6176","1"
"6175","1"
"6174","1"
"6173","1"
"6172","1"
"6171","1"
"6170","1"
"6169","1"
"6168","1"
"6167","1"
"6166","1"
"6165","1"
"6164","1"
"6163","1"
"6162","1"
"6161","1"
"6160","1"
"6159","1"
"6158","1"
"6157","1"
"6156","1"
"6155","1"
"6154","1"
"6153","1"
"6152","1"
"6151","1"
"6150","1"
"6149","1"
"6148","1"
"6147","1"
"6146","1"
"6145","3"
"6144","1"
"6143","1"
"6142","1"
"6141","1"
"6140","1"
"6139","1"
"6137","1"
"6136","1"
"6135","1"
"6134","1"
"6133","2"
"6132","1"
"6131","1"
"6130","1"
"6129","1"
"6128","1"
"6127","1"
"6126","1"
"6125","1"
"6124","1"
"6123","1"
"6122","1"
"6121","1"
"6120","1"
"6119","1"
"6118","1"
"6117","1"
"6116","1"
"6115","1"
"6114","1"
"6113","1"
"6112","1"
"6111","1"
"6110","1"
"6109","1"
"6108","1"
"6107","1"
"6106","1"
"6105","1"
"6104","1"
"6103","1"
"6102","1"
"6101","1"
"6100","1"
"6099","1"
"6098","1"
"6097","1"
"6096","1"
"6095","1"
"6094","1"
"6093","1"
"6092","4"
"6091","1"
"6090","1"
"6089","1"
"6088","1"
"6087","1"
"6086","1"
"6085","1"
"6084","1"
"6083","1"
"6082","1"
"6081","1"
"6080","1"
"6079","1"
"6078","1"
"6077","1"
"6076","1"
"6075","1"
"6074","1"
"6073","1"
"6072","1"
"6071","1,11"
"6070","1"
"6069","1"
"6068","1"
"6067","1"
"6066","1"
"6065","1"
"6064","1"
"6063","1"
"6062","1"
"6061","1"
"6060","1"
"6059","1"
"6058","1"
"6057","1"
"6056","1"
"6055","1"
"6054","1"
"6053","1"
"6052","1"
"6051","1"
"6050","1"
"6049","1"
"6048","1"
"6047","1"
"6046","1"
"6045","1"
"6044","1"
"6043","1"
"6042","1"
"6041","1"
"6040","1"
"6039","1"
"6038","1"
"6037","1"
"6036","1"
"6035","1"
"6034","1"
"6033","1"
"6032","1"
"6031","1"
"6030","1"
"6029","1"
"6028","1"
"6027","1"
"6026","1"
"6025","1"
"6024","1"
"6023","1"
"6022","1"
"6021","1"
"6020","1"
"6019","1"
"6018","1"
"6017","1"
"6016","1"
"6015","1"
"6014","1"
"6013","1"
"6012","1"
"6011","1"
"6010","1"
"6009","1"
"6008","1"
"6007","1"
"6005","1"
"6004","1"
"6003","1"
"6002","1"
"6001","1"
"6000","7"
"5999","1"
"5998","1"
"5997","1"
"5996","1"
"5995","1"
"5993","1"
"5992","1"
"5991","1"
"5990","1"
"5989","1"
"5988","1"
"5987","1"
"5986","1"
"5985","1"
"5984","1"
"5983","1"
"5982","1"
"5981","2"
"5980","1"
"5979","1"
"5978","3"
"5977","1"
"5976","1"
"5975","1"
"5974","1"
"5973","1"
"5972","1"
"5971","1"
"5970","1"
"5969","1"
"5968","1"
"5967","1"
"5966","1"
"5965","1"
"5964","1"
"5963","1"
"5962","1"
"5961","1"
"5960","1"
"5959","1"
"5958","1"
"5957","1"
"5956","1"
"5955","1"
"5954","1"
"5953","1"
"5952","1"
"5951","1"
"5950","1"
"5949","1"
"5948","1"
"5947","1"
"5946","1"
"5945","1"
"5944","1"
"5943","1"
"5942","1"
"5941","3"
"5940","1"
"5939","1"
"5938","1"
"5937","1"
"5936","1"
"5935","1"
"5934","1"
"5932","1"
"5931","1"
"5930","1"
"5929","1"
"5928","1"
"5927","1"
"5926","1"
"5925","1"
"5924","1"
"5923","1"
"5922","1"
"5921","1"
"5920","1"
"5919","1"
"5918","1"
"5917","1"
"5916","1"
"5915","1"
"5914","1"
"5913","1"
"5912","1"
"5911","1"
"5910","1"
"5909","1"
"5908","1"
"5907","1"
"5906","1"
"5905","1"
"5904","1"
"5903","1"
"5902","1"
"5901","1"
"5900","1"
"5899","1"
"5898","1"
"5897","1"
"5896","1"
"5895","1"
"5894","1"
"5893","1"
"5891","1"
"5890","1"
"5889","1"
"5888","1"
"5887","1"
"5886","1"
"5885","1"
"5884","2"
"5883","1"
"5882","1"
"5881","1"
"5880","1"
"5879","1"
"5878","1"
"5877","2"
"5876","3"
"5875","1"
"5874","1"
"5873","1"
"5872","3"
"5871","3"
"5870","1"
"5869","1"
"5868","3"
"5867","2"
"5866","1"
"5865","1"
"5864","1"
"5863","3"
"5862","2"
"5861","1"
"5860","1"
"5859","1"
"5858","1"
"5857","1"
"5856","1"
"5855","1"
"5854","1"
"5853","1"
"5852","2"
"5851","1"
"5850","2"
"5849","1"
"5848","1,7"
"5847","2"
"5846","1"
"5845","1"
"5844","2"
"5843","1"
"5842","1"
"5841","2"
"5840","1"
"5839","1"
"5838","1"
"5837","1"
"5836","1"
"5835","1"
"5834","1"
"5833","1"
"5832","1"
"5831","4"
"5830","1"
"5829","1"
"5828","1"
"5827","1"
"5826","1"
"5825","1"
"5824","2"
"5823","1"
"5822","1"
"5821","1"
"5820","1"
"5819","1"
"5818","1"
"5817","1"
"5816","7"
"5815","1"
"5814","1"
"5813","1"
"5812","3"
"5811","1"
"5810","1"
"5809","1"
"5808","1"
"5807","1"
"5806","3"
"5805","1"
"5804","1"
"5803","1"
"5801","1"
"5800","1"
"5799","1"
"5798","4"
"5796","8"
"5795","1"
"5794","1"
"5793","1"
"5792","1"
"5791","1"
"5790","1"
"5789","1"
"5788","3"
"5787","1"
"5786","1"
"5785","1"
"5784","1"
"5783","1"
"5782","1"
"5781","1"
"5780","1"
"5779","1"
"5778","1"
"5777","1"
"5776","1"
"5775","1"
"5774","1"
"5773","1"
"5772","1"
"5771","1"
"5770","1"
"5769","1"
"5768","1"
"5767","1"
"5766","2"
"5765","1"
"5764","1"
"5763","1"
"5762","1"
"5761","1"
"5760","1"
"5759","1"
"5758","3"
"5757","1"
"5756","2"
"5755","3"
"5754","2"
"5753","1"
"5752","4"
"5751","1"
"5750","1"
"5749","2"
"5748","1"
"5747","11"
"5746","4"
"5745","1"
"5744","2"
"5743","1"
"5742","2"
"5741","1"
"5740","1"
"5739","1"
"5738","1"
"5737","1"
"5736","1"
"5735","1"
"5734","1,8"
"5733","1"
"5732","1"
"5731","1"
"5730","1"
"5729","2"
"5728","2"
"5727","1"
"5726","1"
"5725","2"
"5724","1"
"5723","1"
"5722","1"
"5721","1"
"5720","3"
"5719","1"
"5718","3"
"5717","1"
"5716","1"
"5715","4"
"5714","1"
"5713","1"
"5712","1"
"5711","7"
"5710","4"
"5709","1"
"5708","1"
"5707","1"
"5706","1"
"5705","1"
"5704","1"
"5703","1"
"5702","1,7"
"5701","1"
"5700","1"
"5699","1"
"5698","1"
"5697","4"
"5696","4"
"5695","7"
"5694","3"
"5693","1"
"5692","1"
"5691","1"
"5690","1"
"5689","3"
"5688","1"
"5687","1"
"5686","1"
"5685","1"
"5684","1"
"5683","1"
"5682","1"
"5681","1"
"5680","3"
"5679","1"
"5678","1"
"5677","1"
"5676","1"
"5675","1"
"5674","1"
"5673","1"
"5672","1"
"5671","1"
"5670","1"
"5669","1"
"5667","1"
"5666","1"
"5665","1"
"5664","1"
"5663","1"
"5662","1"
"5661","1"
"5660","1"
"5659","1"
"5658","1"
"5657","1"
"5656","1"
"5655","1"
"5654","1"
"5653","1"
"5651","1"
"5650","1"
"5649","2"
"5648","1"
"5647","1"
"5646","1"
"5645","1"
"5644","1"
"5643","1"
"5642","1"
"5641","1"
"5640","3"
"5639","1"
"5638","1"
"5637","1"
"5636","1"
"5635","1"
"5634","1"
"5633","1"
"5632","1"
"5631","1"
"5630","1"
"5629","1"
"5627","1"
"5626","1"
"5625","1"
"5624","1"
"5623","1"
"5622","1"
"5621","1"
"5620","1"
"5619","1"
"5618","1"
"5617","1"
"5616","1"
"5615","1"
"5614","1"
"5613","1"
"5612","1"
"5611","1"
"5610","1"
"5609","1"
"5608","1"
"5607","1"
"5606","1"
"5605","1"
"5604","1"
"5603","1"
"5602","1"
"5601","1"
"5600","1"
"5599","1"
"5598","1"
"5597","1"
"5596","1"
"5595","1"
"5594","1"
"5593","1"
"5592","2"
"5591","1"
"5590","1"
"5589","3"
"5588","1"
"5587","1"
"5586","1"
"5585","1"
"5584","1"
"5583","1"
"5582","1"
"5581","1"
"5580","1"
"5579","1"
"5578","7"
"5577","1"
"5576","3"
"5575","1"
"5574","1"
"5573","1"
"5572","1"
"5571","1"
"5570","1"
"5569","1"
"5568","1"
"5567","1"
"5566","1"
"5565","1"
"5564","1"
"5563","1"
"5562","1"
"5561","1"
"5560","1"
"5559","2"
"5558","1"
"5557","1"
"5556","1"
"5555","1"
"5554","1"
"5553","1"
"5552","1"
"5551","1"
"5550","1"
"5549","1"
"5548","1"
"5547","1"
"5546","1"
"5545","1"
"5544","1"
"5543","1"
"5542","1"
"5541","1"
"5540","1"
"5538","1"
"5537","1"
"5536","1"
"5535","1"
"5534","1"
"5533","1"
"5532","1"
"5531","1"
"5530","1"
"5529","1"
"5528","1"
"5527","1"
"5526","1"
"5525","1"
"5524","1"
"5523","1"
"5522","1"
"5521","1"
"5520","1"
"5519","1"
"5518","1"
"5517","1"
"5515","1"
"5514","1"
"5513","1"
"5511","1"
"5510","1"
"5509","1"
"5508","1"
"5507","1"
"5506","1"
"5505","1"
"5504","1"
"5503","1"
"5502","1"
"5501","1"
"5500","1"
"5499","1"
"5498","1"
"5497","1"
"5495","1"
"5494","1"
"5493","1"
"5492","1"
"5491","7"
"5490","1"
"5489","1"
"5488","1"
"5487","1"
"5486","1"
"5485","1"
"5484","1"
"5483","1"
"5482","1"
"5481","1"
"5480","1"
"5479","1"
"5478","1"
"5477","1"
"5476","1"
"5475","1"
"5474","1"
"5473","1"
"5472","1"
"5471","1"
"5470","1"
"5469","1"
"5468","1"
"5467","1"
"5466","1"
"5465","1"
"5464","1"
"5463","1"
"5462","1"
"5461","1"
"5460","1"
"5459","1"
"5458","1"
"5457","1"
"5456","1"
"5455","1"
"5454","1"
"5453","1"
"5452","3"
"5451","1"
"5450","1"
"5449","1"
"5448","1"
"5447","1"
"5446","1"
"5445","1"
"5444","1"
"5443","1"
"5442","1"
"5441","1"
"5440","1"
"5439","1"
"5438","1"
"5437","1"
"5436","1"
"5435","1"
"5434","1"
"5433","1"
"5432","1"
"5431","1"
"5430","1"
"5429","1"
"5428","1"
"5427","1"
"5426","1"
"5425","1"
"5424","1"
"5423","1"
"5422","1"
"5421","1"
"5420","1"
"5419","1"
"5418","1"
"5417","1"
"5416","1"
"5415","1"
"5414","1"
"5413","1"
"5412","1"
"5411","1"
"5410","1"
"5409","1"
"5408","1"
"5407","1"
"5406","1"
"5405","1"
"5404","1"
"5403","1"
"5402","1"
"5401","1"
"5400","1"
"5399","1"
"5398","1"
"5397","1"
"5396","1"
"5395","1"
"5394","1"
"5393","1"
"5392","1"
"5391","1"
"5390","1"
"5389","1"
"5388","2"
"5387","4"
"5386","1"
"5385","1"
"5384","1"
"5383","1"
"5382","1"
"5381","1"
"5380","1"
"5379","1"
"5378","1"
"5377","2"
"5376","2"
"5375","1"
"5374","1"
"5373","1"
"5372","1"
"5371","7"
"5370","1"
"5369","1"
"5368","1"
"5367","1"
"5366","1"
"5365","4"
"5364","1"
"5363","1"
"5362","1"
"5361","1"
"5360","1"
"5359","1"
"5358","1"
"5357","2"
"5356","1"
"5355","2"
"5354","1"
"5353","1"
"5352","7"
"5351","1"
"5350","1"
"5349","1"
"5348","1"
"5347","1"
"5346","1"
"5345","1"
"5344","1"
"5343","1"
"5342","1"
"5341","1"
"5340","1"
"5339","1"
"5338","1"
"5337","1"
"5336","2"
"5335","1"
"5334","1"
"5333","1"
"5332","1"
"5331","3"
"5330","1"
"5329","1"
"5328","1"
"5327","1"
"5326","1"
"5325","1"
"5324","1"
"5323","1"
"5322","3"
"5321","1"
"5320","2"
"5319","1"
"5318","1"
"5317","1"
"5316","7"
"5315","7"
"5314","2"
"5313","1"
"5312","1"
"5311","1"
"5310","1"
"5309","1"
"5308","1"
"5307","7"
"5306","1"
"5305","1"
"5304","1"
"5303","1"
"5302","1"
"5301","1"
"5300","1"
"5299","1"
"5298","1"
"5297","1"
"5296","1"
"5295","2"
"5294","1"
"5293","1"
"5292","1"
"5291","1"
"5290","1"
"5289","1"
"5288","1"
"5287","1"
"5286","1"
"5285","1"
"5284","1"
"5283","1"
"5282","1"
"5281","1"
"5280","1"
"5279","1"
"5278","1"
"5277","1"
"5276","1"
"5275","1"
"5274","1"
"5273","1"
"5272","1"
"5271","1"
"5270","1"
"5269","1"
"5268","1"
"5267","1"
"5266","1"
"5265","1"
"5264","1"
"5263","1"
"5262","1,9"
"5261","3"
"5260","1"
"5259","1"
"5258","1"
"5257","1"
"5256","1"
"5255","1"
"5254","3"
"5253","1"
"5252","1"
"5251","1"
"5250","1"
"5249","7"
"5248","1"
"5247","1"
"5246","1"
"5245","1"
"5244","1"
"5243","1"
"5242","1"
"5241","1"
"5240","1"
"5239","1"
"5238","1"
"5237","1"
"5236","1"
"5235","1"
"5234","1"
"5233","1"
"5232","2"
"5231","1"
"5230","1"
"5229","1"
"5228","2"
"5227","2"
"5226","1"
"5225","1"
"5224","1"
"5223","3"
"5222","3"
"5221","1"
"5220","1"
"5219","2"
"5218","1"
"5217","1"
"5216","1"
"5215","1"
"5214","1"
"5213","1"
"5212","1"
"5211","1"
"5210","3"
"5209","1"
"5208","3"
"5207","2"
"5206","1"
"5205","2"
"5203","1"
"5202","1"
"5201","1"
"5200","3"
"5199","1"
"5198","1"
"5197","1"
"5196","1"
"5195","1"
"5194","1"
"5193","1"
"5191","2"
"5190","2"
"5189","1"
"5188","1"
"5187","1,11"
"5186","1"
"5185","2"
"5184","1"
"5183","1"
"5182","1"
"5181","1"
"5180","1"
"5179","1"
"5178","1"
"5177","3"
"5176","1"
"5175","1"
"5174","1"
"5173","1"
"5172","1"
"5171","3"
"5170","1"
"5169","1"
"5168","1"
"5167","2"
"5166","2"
"5165","1"
"5164","1"
"5163","1"
"5162","3"
"5161","1"
"5160","1"
"5159","1"
"5158","1"
"5157","1"
"5156","1"
"5155","1"
"5154","1"
"5153","1"
"5152","1"
"5151","1"
"5150","1"
"5149","1"
"5148","1"
"5147","3"
"5146","1"
"5145","1"
"5144","1"
"5143","1"
"5142","1"
"5141","1"
"5140","1"
"5139","1"
"5138","1"
"5137","1"
"5136","1"
"5135","1"
"5134","1"
"5133","1"
"5132","1"
"5131","1"
"5130","1"
"5129","1"
"5128","7"
"5127","1"
"5126","3"
"5125","1"
"5124","1"
"5123","1"
"5122","1"
"5121","1"
"5120","1"
"5119","1"
"5118","1"
"5117","1"
"5116","3"
"5115","1"
"5114","1"
"5113","2"
"5112","1"
"5111","1"
"5110","1"
"5109","1"
"5108","1"
"5107","1"
"5106","1"
"5105","1"
"5104","1"
"5103","1"
"5101","2"
"5100","1"
"5099","1"
"5098","1"
"5097","1"
"5096","1"
"5095","1"
"5094","1"
"5093","1"
"5092","1"
"5091","2"
"5090","1"
"5088","1"
"5087","1"
"5086","1"
"5085","1"
"5084","1"
"5083","1"
"5082","1"
"5081","1"
"5080","1"
"5079","1"
"5078","1"
"5077","1"
"5076","1"
"5075","1"
"5074","1"
"5073","1"
"5072","1"
"5071","1"
"5070","1"
"5069","1"
"5068","1"
"5067","3"
"5066","2"
"5065","1"
"5064","1"
"5063","1"
"5062","1"
"5061","1"
"5060","1"
"5059","1"
"5058","1"
"5057","1"
"5056","1"
"5055","1"
"5054","1"
"5053","1"
"5052","3"
"5051","3"
"5050","1"
"5049","1"
"5048","1"
"5047","1"
"5046","1"
"5045","1"
"5044","1"
"5043","3"
"5042","2"
"5041","1"
"5040","1"
"5039","1"
"5038","1"
"5037","1"
"5036","1"
"5035","1"
"5034","1"
"5033","1"
"5032","1"
"5031","1"
"5030","1"
"5029","1"
"5028","1"
"5027","1"
"5026","1"
"5025","1"
"5024","1"
"5023","1"
"5022","1"
"5021","1"
"5020","2"
"5019","1"
"5018","1"
"5017","1"
"5016","1"
"5015","2"
"5014","2"
"5013","1"
"5012","1"
"5011","1"
"5010","1"
"5009","1"
"5008","1"
"5007","3"
"5006","1"
"5005","1"
"5004","1"
"5003","1"
"5002","1"
"5001","1"
"5000","1"
"4999","1"
"4998","1"
"4996","2"
"4995","1"
"4994","1"
"4993","1"
"4992","1"
"4991","1"
"4990","2"
"4989","1"
"4988","1"
"4987","1"
"4986","1"
"4985","1"
"4984","1"
"4983","1"
"4982","1"
"4981","1"
"4980","1"
"4979","1"
"4978","1"
"4977","1"
"4976","1"
"4975","1"
"4974","1"
"4973","1"
"4972","1"
"4971","1"
"4970","1"
"4969","1"
"4968","1"
"4967","1"
"4966","1"
"4965","1"
"4964","1"
"4963","1"
"4962","1"
"4961","1"
"4960","1"
"4958","1"
"4957","1"
"4956","1"
"4954","1"
"4953","2"
"4952","1"
"4951","1"
"4950","2"
"4949","1"
"4948","1"
"4947","1"
"4946","1"
"4945","1"
"4944","1"
"4943","1"
"4942","1"
"4941","1"
"4940","1"
"4939","1"
"4938","1"
"4937","1"
"4936","1"
"4935","1"
"4934","1"
"4933","1"
"4932","1"
"4931","1"
"4930","1"
"4929","1"
"4928","1"
"4927","1"
"4926","1"
"4925","1"
"4924","1"
"4923","1"
"4922","1"
"4921","1"
"4920","1"
"4919","1"
"4918","1"
"4917","1"
"4916","1"
"4915","1"
"4914","1"
"4913","1"
"4912","1"
"4911","1"
"4910","1"
"4909","1"
"4908","1"
"4907","1"
"4906","1"
"4905","1"
"4904","1"
"4903","1"
"4901","1"
"4900","2"
"4899","1"
"4898","1"
"4897","1"
"4896","1"
"4895","1"
"4894","1"
"4893","1"
"4892","1"
"4891","1"
"4890","1"
"4889","1"
"4888","1"
"4887","1"
"4886","1"
"4885","1"
"4884","1"
"4883","1"
"4882","1"
"4881","1"
"4880","1"
"4879","1"
"4878","7"
"4877","7"
"4876","7"
"4875","1"
"4874","1"
"4873","1"
"4872","1"
"4871","1"
"4870","1"
"4869","1"
"4868","1"
"4867","1"
"4866","1"
"4865","1"
"4864","1"
"4863","1"
"4862","1"
"4861","1"
"4860","1"
"4859","1"
"4858","1"
"4857","1"
"4856","1"
"4855","1"
"4854","1"
"4853","1"
"4852","1"
"4851","1"
"4850","1"
"4849","1"
"4848","1"
"4847","1"
"4846","1"
"4845","1"
"4844","1"
"4843","1"
"4842","1"
"4841","1"
"4840","7"
"4839","1"
"4838","1"
"4837","1"
"4836","1"
"4835","1"
"4834","1"
"4833","1"
"4832","1"
"4831","1"
"4830","1"
"4829","1"
"4828","1"
"4827","1"
"4826","1"
"4825","1"
"4824","1"
"4823","1"
"4822","1"
"4821","1"
"4820","1"
"4819","1"
"4818","1"
"4817","1"
"4816","1"
"4815","1"
"4814","1"
"4813","1"
"4812","1"
"4811","1"
"4810","1"
"4809","1"
"4808","1"
"4807","1"
"4806","1"
"4805","1"
"4804","1"
"4803","1"
"4802","1"
"4801","1"
"4800","1"
"4799","1"
"4798","1"
"4797","1"
"4796","1"
"4795","3"
"4794","1"
"4793","1"
"4792","1"
"4791","1"
"4790","1"
"4789","1"
"4788","1"
"4787","1"
"4786","1"
"4785","1"
"4784","1"
"4783","1"
"4782","1"
"4781","1"
"4780","1"
"4779","1"
"4778","1"
"4777","1"
"4776","1"
"4775","3"
"4774","1"
"4773","1"
"4772","1"
"4771","1"
"4770","1"
"4769","1"
"4768","1"
"4767","1"
"4766","1"
"4765","1"
"4764","1"
"4763","1"
"4762","1"
"4761","1"
"4760","1"
"4759","1"
"4758","1"
"4757","1"
"4756","1"
"4755","1"
"4754","1"
"4753","1"
"4752","1"
"4751","1"
"4750","1"
"4749","2"
"4748","1"
"4747","1"
"4746","1"
"4745","1"
"4744","2"
"4743","1"
"4742","1"
"4741","1"
"4740","1"
"4739","1"
"4738","1"
"4737","1"
"4736","1"
"4735","1"
"4734","1"
"4733","1"
"4732","1"
"4731","1"
"4730","1"
"4729","1"
"4728","1"
"4727","1"
"4726","1"
"4725","1"
"4724","1"
"4723","1"
"4722","1"
"4721","1"
"4720","1"
"4719","1"
"4718","1"
"4717","1"
"4716","1"
"4715","1"
"4714","1"
"4713","1"
"4712","1"
"4711","1"
"4710","1"
"4709","1"
"4708","1"
"4707","1"
"4706","1"
"4705","1"
"4704","1"
"4703","1"
"4702","1"
"4701","1"
"4700","1"
"4699","1"
"4698","1"
"4697","1"
"4696","1"
"4695","1"
"4694","1"
"4693","1"
"4692","1"
"4691","1"
"4690","1"
"4689","1"
"4688","1"
"4687","1"
"4686","1"
"4685","1"
"4684","1"
"4683","1"
"4682","1"
"4681","1"
"4680","1"
"4679","1"
"4678","1"
"4677","1"
"4676","1"
"4675","1"
"4674","1"
"4673","1"
"4672","1"
"4671","1"
"4670","1"
"4669","1"
"4668","2"
"4667","1"
"4666","1"
"4665","1"
"4664","1"
"4663","1"
"4662","1"
"4661","1"
"4660","1"
"4659","1"
"4658","1"
"4657","1"
"4656","1"
"4655","1"
"4654","1"
"4653","1"
"4652","1"
"4651","1"
"4650","1"
"4649","1"
"4648","1"
"4647","3"
"4646","1"
"4645","1"
"4644","1"
"4643","1"
"4642","1"
"4641","1"
"4640","1"
"4639","1"
"4638","1"
"4637","1"
"4636","1"
"4635","1"
"4634","1"
"4633","1"
"4632","1"
"4631","1"
"4630","1"
"4629","1"
"4628","1"
"4627","1"
"4626","1"
"4625","1"
"4624","1"
"4623","1"
"4622","1"
"4621","1"
"4620","1"
"4619","1"
"4618","2"
"4617","1"
"4616","1"
"4615","1"
"4614","1"
"4613","1"
"4612","1"
"4611","1"
"4610","1"
"4609","1"
"4608","1"
"4607","1"
"4606","1"
"4605","1"
"4604","1"
"4603","1"
"4602","1"
"4601","1"
"4600","1"
"4599","1"
"4598","1"
"4597","1"
"4596","1"
"4595","1"
"4594","1"
"4593","1"
"4592","1"
"4591","1"
"4590","1"
"4589","1"
"4588","1"
"4587","1"
"4586","1"
"4585","1"
"4584","1"
"4583","1"
"4582","1"
"4581","1"
"4580","1"
"4579","1"
"4578","1"
"4577","1"
"4576","1"
"4575","1"
"4574","1"
"4573","1"
"4572","1"
"4571","1"
"4570","1"
"4569","1"
"4568","1"
"4567","1"
"4566","1"
"4565","1"
"4564","1"
"4563","1"
"4562","1"
"4561","1"
"4560","1"
"4559","1"
"4558","1"
"4557","1"
"4556","1"
"4555","1"
"4554","1"
"4553","1"
"4552","1"
"4551","1"
"4550","1"
"4549","1"
"4548","1"
"4547","1"
"4546","1"
"4545","1"
"4544","1"
"4543","1"
"4542","1"
"4541","1"
"4540","1"
"4539","1"
"4538","1"
"4537","1"
"4536","1"
"4535","1"
"4534","1"
"4533","1"
"4532","1"
"4531","1"
"4530","1"
"4529","1"
"4528","1"
"4527","1"
"4526","1"
"4525","1"
"4524","1"
"4523","1"
"4522","3"
"4521","1"
"4520","1"
"4519","1"
"4518","1"
"4517","1"
"4516","1"
"4515","1"
"4514","1"
"4513","1"
"4512","1"
"4511","1"
"4510","1"
"4509","1"
"4508","1"
"4507","1"
"4506","1"
"4505","1"
"4504","1"
"4503","1"
"4502","1"
"4501","1"
"4500","1"
"4499","1"
"4498","1"
"4497","1"
"4496","1"
"4495","1"
"4494","1"
"4493","1"
"4492","1"
"4491","1"
"4490","1"
"4489","1"
"4488","1"
"4487","1"
"4486","1"
"4485","1"
"4484","1"
"4483","1"
"4482","1"
"4481","1"
"4480","1"
"4479","1,11"
"4478","1"
"4477","1"
"4476","1"
"4475","1"
"4474","1"
"4473","1"
"4472","1"
"4471","1"
"4470","1"
"4469","1,8"
"4468","2"
"4467","1"
"4466","1"
"4465","1"
"4464","1"
"4463","1"
"4462","1"
"4461","1"
"4460","1"
"4459","1"
"4458","1"
"4457","1"
"4456","1"
"4455","1"
"4454","1"
"4453","1"
"4452","1"
"4451","1"
"4450","1"
"4449","1"
"4448","1"
"4447","1"
"4446","1"
"4445","1"
"4444","1"
"4443","1"
"4442","1"
"4441","1"
"4440","1"
"4439","1"
"4438","1"
"4437","1"
"4436","1"
"4435","1"
"4434","1"
"4433","1"
"4432","1"
"4431","1"
"4430","1"
"4429","1"
"4428","1"
"4427","1"
"4426","1"
"4425","1"
"4424","1"
"4423","1"
"4422","1"
"4421","1"
"4420","1"
"4419","1"
"4418","1"
"4417","1"
"4416","1"
"4415","1"
"4414","1"
"4413","1"
"4412","1"
"4411","1"
"4410","1"
"4409","1"
"4408","1"
"4407","1"
"4406","1"
"4405","1"
"4404","1"
"4403","1"
"4402","1"
"4401","1"
"4400","1"
"4399","1"
"4398","1"
"4397","1"
"4396","1"
"4395","1"
"4394","1"
"4393","1"
"4392","1"
"4391","1"
"4390","1"
"4389","1"
"4388","1"
"4387","1"
"4386","1"
"4385","1"
"4384","1"
"4383","1"
"4382","1"
"4381","1"
"4380","1"
"4379","1"
"4378","1"
"4377","1"
"4376","1"
"4375","1"
"4374","1"
"4373","1"
"4372","1"
"4371","1"
"4370","1"
"4369","1"
"4367","1"
"4366","1"
"4365","1"
"4364","1"
"4363","1"
"4362","1"
"4361","1"
"4360","2"
"4359","1"
"4358","1"
"4357","1"
"4356","1"
"4355","1"
"4354","1"
"4353","1"
"4352","1"
"4351","1"
"4350","1"
"4349","1"
"4348","1"
"4347","1"
"4346","1"
"4345","1"
"4344","7"
"4343","1"
"4342","1"
"4341","1"
"4340","1"
"4339","1"
"4338","1"
"4337","1"
"4336","1"
"4335","1"
"4334","1"
"4333","1"
"4332","1"
"4331","1"
"4330","1"
"4329","1"
"4328","1"
"4327","1"
"4326","1"
"4325","1"
"4324","1"
"4323","1"
"4322","1"
"4321","1"
"4320","1"
"4319","1"
"4318","1"
"4317","1"
"4316","1"
"4315","1"
"4314","1"
"4313","1,11"
"4312","1"
"4311","1"
"4310","1"
"4309","1"
"4308","7"
"4307","1"
"4306","1"
"4305","1"
"4304","1"
"4303","1"
"4302","1"
"4301","1"
"4300","1"
"4299","1"
"4298","1"
"4297","1"
"4296","1"
"4295","1"
"4294","1"
"4293","1"
"4292","1"
"4291","1"
"4290","1"
"4289","1"
"4288","1"
"4287","1"
"4286","1"
"4285","1"
"4284","2"
"4283","1"
"4282","1"
"4281","1"
"4280","1"
"4279","1"
"4278","1"
"4277","1"
"4276","1"
"4275","2"
"4274","1"
"4273","1"
"4272","1"
"4271","1"
"4270","1"
"4269","1"
"4268","3"
"4267","1"
"4266","1"
"4265","1"
"4264","3"
"4263","2"
"4262","2"
"4261","1"
"4260","1"
"4259","1"
"4258","1"
"4257","3"
"4256","1"
"4255","2"
"4254","1"
"4253","1"
"4252","2"
"4251","1"
"4250","1"
"4249","1"
"4248","1"
"4247","1"
"4246","2"
"4245","1"
"4244","1"
"4243","1"
"4242","1"
"4241","1"
"4240","1"
"4239","1"
"4238","1"
"4237","1"
"4236","1"
"4235","1"
"4234","3"
"4233","1"
"4232","1"
"4231","1"
"4230","1"
"4229","1"
"4228","4,7"
"4227","1"
"4226","1"
"4225","1"
"4224","1"
"4223","1"
"4222","1"
"4221","1"
"4220","1"
"4219","1"
"4218","1"
"4217","1"
"4216","1"
"4215","1"
"4214","1"
"4213","1"
"4212","3"
"4211","3"
"4210","1"
"4209","1"
"4208","3"
"4207","1"
"4206","1"
"4205","1"
"4204","3"
"4203","1"
"4202","1"
"4201","1"
"4200","1"
"4199","1"
"4198","7"
