"assignment_id"	"tech_id"	"created_by"	"updated_by"	"start_date"	"end_date"
"28097"	"30"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28098"	"1"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28099"	"1"	"73"	"73"	"2021-9-16 10:00:00"	"2021-9-16 11:00:00"
"28100"	"30"	"73"	"73"	"2021-9-19 10:00:00"	"2021-9-19 11:00:00"
"28101"	"1"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28102"	"23"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28103"	"29"	"73"	"73"	"2021-9-16 07:00:00"	"2021-9-16 08:00:00"
"28104"	"29"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28105"	"16"	"73"	"73"	"2021-9-16 10:30:00"	"2021-9-16 11:30:00"
"28106"	"1"	"73"	"73"	"2021-9-16 12:00:00"	"2021-9-16 13:00:00"
"28107"	"4"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28108"	"1"	"73"	"73"	"2021-9-16 11:00:00"	"2021-9-16 12:00:00"
"28110"	"31"	"73"	"73"	"2021-9-19 09:00:00"	"2021-9-19 10:00:00"
"28111"	"21"	"73"	"73"	"2021-9-17 15:00:00"	"2021-9-17 16:00:00"
"28112"	"15"	"73"	"73"	"2021-9-21 09:00:00"	"2021-9-21 10:00:00"
"28113"	"4"	"73"	"73"	"2021-9-19 08:00:00"	"2021-9-19 09:00:00"
"28114"	"21"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28115"	"4"	"73"	"73"	"2021-9-20 10:00:00"	"2021-9-20 11:00:00"
"28116"	"4"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28118"	"30"	"73"	"73"	"2021-9-25 08:30:00"	"2021-9-25 09:00:00"
"28119"	"1"	"73"	"73"	"2021-9-16 13:00:00"	"2021-9-16 14:00:00"
"28120"	"21"	"73"	"73"	"2021-9-17 14:00:00"	"2021-9-17 15:00:00"
"28121"	"16"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28122"	"21"	"73"	"73"	"2021-9-17 14:00:00"	"2021-9-17 15:00:00"
"28123"	"4"	"73"	"73"	"2021-9-19 09:00:00"	"2021-9-19 10:00:00"
"28124"	"15"	"73"	"73"	"2021-9-19 12:30:00"	"2021-9-19 13:30:00"
"28125"	"30"	"73"	"73"	"2021-9-17 15:00:00"	"2021-9-17 16:00:00"
"28126"	"23"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28127"	"1"	"73"	"73"	"2021-9-23 08:00:00"	"2021-9-23 09:00:00"
"28128"	"16"	"73"	"73"	"2021-9-19 08:30:00"	"2021-9-19 09:30:00"
"28129"	"28"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28130"	"29"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28131"	"23"	"73"	"73"	"2021-9-19 10:00:00"	"2021-9-19 11:00:00"
"28132"	"29"	"73"	"73"	"2021-9-17 09:00:00"	"2021-9-17 10:00:00"
"28133"	"16"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28135"	"1"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28136"	"23"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28137"	"15"	"73"	"73"	"2021-9-17 09:00:00"	"2021-9-17 10:00:00"
"28138"	"30"	"73"	"73"	"2021-9-16 12:00:00"	"2021-9-16 13:00:00"
"28139"	"23"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28140"	"23"	"73"	"73"	"2021-9-17 20:00:00"	"2021-9-17 21:00:00"
"28141"	"7"	"73"	"73"	"2021-9-20 06:00:00"	"2021-9-20 07:00:00"
"28142"	"31"	"73"	"73"	"2021-9-17 09:00:00"	"2021-9-17 10:00:00"
"28143"	"30"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28144"	"15"	"73"	"73"	"2021-9-21 08:00:00"	"2021-9-21 09:00:00"
"28145"	"4"	"73"	"73"	"2021-9-18 14:00:00"	"2021-9-18 15:00:00"
"28146"	"28"	"73"	"73"	"2021-9-17 17:00:00"	"2021-9-17 18:00:00"
"28147"	"30"	"73"	"73"	"2021-9-27 09:30:00"	"2021-9-27 10:30:00"
"28148"	"30"	"73"	"73"	"2021-9-16 11:00:00"	"2021-9-16 12:00:00"
"28149"	"1"	"73"	"73"	"2021-9-20 10:00:00"	"2021-9-20 11:00:00"
"28150"	"30"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28151"	"30"	"73"	"73"	"2021-9-18 06:00:00"	"2021-9-18 07:00:00"
"28152"	"20"	"73"	"73"	"2021-9-16 10:00:00"	"2021-9-16 11:00:00"
"28153"	"7"	"73"	"73"	"2021-9-15 18:00:00"	"2021-9-15 19:00:00"
"28154"	"30"	"73"	"73"	"2021-9-16 10:00:00"	"2021-9-16 11:00:00"
"28155"	"28"	"73"	"73"	"2021-9-16 07:00:00"	"2021-9-16 08:00:00"
"28156"	"30"	"73"	"73"	"2021-9-16 07:00:00"	"2021-9-16 08:00:00"
"28157"	"30"	"73"	"73"	"2021-9-16 09:00:00"	"2021-9-16 10:00:00"
"28158"	"23"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28159"	"15"	"73"	"73"	"2021-9-15 15:00:00"	"2021-9-15 16:00:00"
"28160"	"30"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28161"	"15"	"73"	"73"	"2021-9-17 15:00:00"	"2021-9-17 16:00:00"
"28162"	"28"	"73"	"73"	"2021-9-15 18:00:00"	"2021-9-15 19:00:00"
"28163"	"28"	"73"	"73"	"2021-9-16 09:00:00"	"2021-9-16 10:00:00"
"28164"	"1"	"73"	"73"	"2021-9-16 15:30:00"	"2021-9-16 16:30:00"
"28165"	"15"	"73"	"73"	"2021-9-17 14:00:00"	"2021-9-17 15:00:00"
"28166"	"15"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28167"	"1"	"73"	"73"	"2021-9-16 09:00:00"	"2021-9-16 10:00:00"
"28168"	"4"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28169"	"4"	"73"	"73"	"2021-9-16 08:00:00"	"2021-9-16 09:00:00"
"28170"	"29"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28171"	"23"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28172"	"15"	"73"	"73"	"2021-9-17 16:00:00"	"2021-9-17 17:00:00"
"28173"	"23"	"73"	"73"	"2021-9-17 16:00:00"	"2021-9-17 17:00:00"
"28175"	"23"	"73"	"73"	"2021-9-17 14:00:00"	"2021-9-17 15:00:00"
"28176"	"30"	"73"	"73"	"2021-9-15 17:00:00"	"2021-9-15 18:00:00"
"28177"	"16"	"73"	"73"	"2021-9-16 12:30:00"	"2021-9-16 13:30:00"
"28178"	"21"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28179"	"21"	"73"	"73"	"2021-9-17 16:00:00"	"2021-9-17 17:00:00"
"28180"	"35"	"73"	"73"	"2021-9-15 15:30:00"	"2021-9-15 16:30:00"
"28181"	"35"	"73"	"73"	"2021-9-23 10:00:00"	"2021-9-23 11:00:00"
"28182"	"29"	"73"	"73"	"2021-9-16 11:00:00"	"2021-9-16 12:00:00"
"28183"	"15"	"73"	"73"	"2021-9-15 16:00:00"	"2021-9-15 17:00:00"
"28184"	"30"	"73"	"73"	"2021-9-16 08:00:00"	"2021-9-16 09:00:00"
"28185"	"28"	"73"	"73"	"2021-9-17 19:00:00"	"2021-9-17 20:00:00"
"28186"	"7"	"73"	"73"	"2021-9-16 08:00:00"	"2021-9-16 09:00:00"
"28187"	"20"	"73"	"73"	"2021-9-16 08:00:00"	"2021-9-16 09:00:00"
"28188"	"28"	"73"	"73"	"2021-9-15 19:00:00"	"2021-9-15 20:00:00"
"28189"	"31"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28190"	"21"	"73"	"73"	"2021-9-21 09:00:00"	"2021-9-21 10:00:00"
"28191"	"20"	"73"	"73"	"2021-9-16 16:00:00"	"2021-9-16 17:00:00"
"28192"	"7"	"73"	"73"	"2021-9-19 15:30:00"	"2021-9-19 16:30:00"
"28193"	"16"	"73"	"73"	"2021-9-20 09:00:00"	"2021-9-20 10:00:00"
"28194"	"23"	"73"	"73"	"2021-9-17 13:00:00"	"2021-9-17 14:00:00"
"28195"	"1"	"73"	"73"	"2021-9-16 18:00:00"	"2021-9-16 19:00:00"
"28196"	"29"	"73"	"73"	"2021-9-21 12:00:00"	"2021-9-21 13:00:00"
"28197"	"30"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28198"	"20"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28199"	"15"	"73"	"73"	"2021-9-16 13:00:00"	"2021-9-16 14:00:00"
"28200"	"4"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28201"	"15"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28202"	"28"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28203"	"30"	"73"	"73"	"2021-9-19 12:00:00"	"2021-9-19 13:00:00"
"28204"	"15"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28205"	"30"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28207"	"15"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28208"	"21"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28210"	"31"	"73"	"73"	"2021-9-27 18:00:00"	"2021-9-27 19:00:00"
"28211"	"35"	"73"	"73"	"2021-9-19 19:00:00"	"2021-9-19 20:00:00"
"28212"	"31"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28213"	"20"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28214"	"20"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28215"	"28"	"73"	"73"	"2021-9-16 13:00:00"	"2021-9-16 14:00:00"
"28216"	"30"	"73"	"73"	"2021-9-17 18:00:00"	"2021-9-17 19:00:00"
"28217"	"23"	"73"	"73"	"2021-9-17 09:00:00"	"2021-9-17 10:00:00"
"28218"	"23"	"73"	"73"	"2021-9-17 17:00:00"	"2021-9-17 18:00:00"
"28219"	"35"	"73"	"73"	"2021-9-20 13:00:00"	"2021-9-20 14:00:00"
"28220"	"15"	"73"	"73"	"2021-9-16 16:00:00"	"2021-9-16 17:00:00"
"28221"	"21"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28222"	"16"	"73"	"73"	"2021-9-18 06:00:00"	"2021-9-18 07:00:00"
"28223"	"21"	"73"	"73"	"2021-9-19 08:30:00"	"2021-9-19 09:30:00"
"28225"	"1"	"73"	"73"	"2021-9-16 08:00:00"	"2021-9-16 09:00:00"
"28226"	"20"	"73"	"73"	"2021-9-23 11:30:00"	"2021-9-23 12:30:00"
"28227"	"30"	"73"	"73"	"2021-9-16 17:00:00"	"2021-9-16 18:00:00"
"28228"	"16"	"73"	"73"	"2021-9-19 09:30:00"	"2021-9-19 10:30:00"
"28229"	"7"	"73"	"73"	"2021-9-19 22:30:00"	"2021-9-19 23:30:00"
"28230"	"28"	"73"	"73"	"2021-9-16 19:00:00"	"2021-9-16 20:00:00"
"28231"	"1"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28232"	"29"	"73"	"73"	"2021-9-21 15:00:00"	"2021-9-21 16:00:00"
"28233"	"7"	"73"	"73"	"2021-9-19 16:30:00"	"2021-9-19 17:30:00"
"28234"	"4"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28237"	"1"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28239"	"28"	"73"	"73"	"2021-9-17 08:00:00"	"2021-9-17 09:00:00"
"28240"	"28"	"73"	"73"	"2021-9-17 16:00:00"	"2021-9-17 17:00:00"
"28241"	"15"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28242"	"28"	"73"	"73"	"2021-9-17 09:00:00"	"2021-9-17 10:00:00"
"28243"	"21"	"73"	"73"	"2021-9-19 12:30:00"	"2021-9-19 13:30:00"
"28244"	"7"	"73"	"73"	"2021-9-19 12:30:00"	"2021-9-19 13:30:00"
"28246"	"16"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28248"	"4"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28249"	"1"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28250"	"31"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28251"	"28"	"73"	"73"	"2021-9-17 13:00:00"	"2021-9-17 14:00:00"
"28252"	"4"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28253"	"15"	"73"	"73"	"2021-9-17 11:00:00"	"2021-9-17 12:00:00"
"28255"	"4"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28256"	"30"	"73"	"73"	"2021-9-19 09:00:00"	"2021-9-19 10:00:00"
"28257"	"28"	"73"	"73"	"2021-9-17 10:00:00"	"2021-9-17 11:00:00"
"28258"	"4"	"73"	"73"	"2021-9-20 09:00:00"	"2021-9-20 10:00:00"
"28260"	"16"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28261"	"20"	"73"	"73"	"2021-9-17 18:00:00"	"2021-9-17 19:00:00"
"28262"	"1"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28263"	"15"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28264"	"4"	"73"	"73"	"2021-9-17 16:00:00"	"2021-9-17 17:00:00"
"28265"	"4"	"73"	"73"	"2021-9-17 13:00:00"	"2021-9-17 14:00:00"
"28266"	"30"	"73"	"73"	"2021-9-26 06:00:00"	"2021-9-26 07:00:00"
"28267"	"31"	"73"	"73"	"2021-9-19 08:00:00"	"2021-9-19 09:00:00"
"28268"	"28"	"73"	"73"	"2021-9-17 21:00:00"	"2021-9-17 22:00:00"
"28269"	"31"	"73"	"73"	"2021-9-21 11:00:00"	"2021-9-21 12:00:00"
"28270"	"4"	"73"	"73"	"2021-9-18 14:00:00"	"2021-9-18 15:00:00"
"28271"	"15"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28272"	"15"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28273"	"31"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28274"	"15"	"73"	"73"	"2021-9-18 14:00:00"	"2021-9-18 15:00:00"
"28275"	"15"	"73"	"73"	"2021-9-22 12:00:00"	"2021-9-22 13:00:00"
"28276"	"15"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28277"	"28"	"73"	"73"	"2021-9-18 13:00:00"	"2021-9-18 14:00:00"
"28278"	"30"	"73"	"73"	"2021-9-17 13:00:00"	"2021-9-17 14:00:00"
"28279"	"21"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28280"	"23"	"73"	"73"	"2021-9-17 21:00:00"	"2021-9-17 22:00:00"
"28281"	"29"	"73"	"73"	"2021-9-23 10:00:00"	"2021-9-23 11:00:00"
"28282"	"29"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28283"	"28"	"73"	"73"	"2021-9-18 15:00:00"	"2021-9-18 16:00:00"
"28284"	"29"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28285"	"20"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28286"	"21"	"73"	"73"	"2021-9-19 13:30:00"	"2021-9-19 14:30:00"
"28287"	"15"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28288"	"29"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28289"	"15"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28290"	"15"	"73"	"73"	"2021-9-18 06:00:00"	"2021-9-18 07:00:00"
"28291"	"21"	"73"	"73"	"2021-9-19 09:30:00"	"2021-9-19 10:30:00"
"28292"	"29"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28294"	"28"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28295"	"29"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28296"	"31"	"73"	"73"	"2021-9-18 06:00:00"	"2021-9-18 07:00:00"
"28297"	"31"	"73"	"73"	"2021-9-21 08:00:00"	"2021-9-21 09:00:00"
"28298"	"28"	"73"	"73"	"2021-9-17 18:00:00"	"2021-9-17 19:00:00"
"28299"	"30"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28300"	"28"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28301"	"28"	"73"	"73"	"2021-9-18 14:00:00"	"2021-9-18 15:00:00"
"28302"	"30"	"73"	"73"	"2021-9-17 12:00:00"	"2021-9-17 13:00:00"
"28303"	"23"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28304"	"21"	"73"	"73"	"2021-9-19 10:30:00"	"2021-9-19 11:30:00"
"28305"	"4"	"73"	"73"	"2021-9-17 15:00:00"	"2021-9-17 16:00:00"
"28306"	"21"	"73"	"73"	"2021-9-18 07:00:00"	"2021-9-18 08:00:00"
"28307"	"35"	"73"	"73"	"2021-9-19 17:00:00"	"2021-9-19 18:00:00"
"28308"	"31"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28309"	"15"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28310"	"15"	"73"	"73"	"2021-9-19 08:30:00"	"2021-9-19 09:30:00"
"28311"	"21"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28312"	"28"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28313"	"28"	"73"	"73"	"2021-9-18 08:00:00"	"2021-9-18 09:00:00"
"28314"	"28"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28315"	"4"	"73"	"73"	"2021-9-19 19:30:00"	"2021-9-19 20:30:00"
"28317"	"20"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28318"	"20"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28319"	"4"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28320"	"15"	"73"	"73"	"2021-9-18 16:00:00"	"2021-9-18 17:00:00"
"28321"	"29"	"73"	"73"	"2021-9-18 19:00:00"	"2021-9-18 20:00:00"
"28322"	"23"	"73"	"73"	"2021-9-18 09:00:00"	"2021-9-18 10:00:00"
"28323"	"1"	"73"	"73"	"2021-9-18 17:00:00"	"2021-9-18 18:00:00"
"28325"	"23"	"73"	"73"	"2021-9-21 11:00:00"	"2021-9-21 12:00:00"
"28326"	"29"	"73"	"73"	"2021-9-21 17:00:00"	"2021-9-21 18:00:00"
"28327"	"4"	"73"	"73"	"2021-9-20 12:00:00"	"2021-9-20 13:00:00"
"28328"	"1"	"73"	"73"	"2021-9-17 19:00:00"	"2021-9-17 20:00:00"
"28329"	"23"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28330"	"30"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28331"	"15"	"73"	"73"	"2021-9-21 16:00:00"	"2021-9-21 17:00:00"
"28332"	"23"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28333"	"1"	"73"	"73"	"2021-9-18 12:00:00"	"2021-9-18 13:00:00"
"28334"	"15"	"73"	"73"	"2021-9-18 15:00:00"	"2021-9-18 16:00:00"
"28335"	"21"	"73"	"73"	"2021-9-19 09:30:00"	"2021-9-19 10:30:00"
"28336"	"31"	"73"	"73"	"2021-9-18 10:00:00"	"2021-9-18 11:00:00"
"28338"	"21"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28339"	"16"	"73"	"73"	"2021-9-19 16:00:00"	"2021-9-19 17:00:00"
"28340"	"30"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28341"	"1"	"73"	"73"	"2021-9-19 09:00:00"	"2021-9-19 10:00:00"
"28342"	"1"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28344"	"31"	"73"	"73"	"2021-9-18 11:00:00"	"2021-9-18 12:00:00"
"28345"	"16"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28346"	"15"	"73"	"73"	"2021-9-18 15:00:00"	"2021-9-18 16:00:00"
"28347"	"15"	"73"	"73"	"2021-9-20 14:00:00"	"2021-9-20 15:00:00"
"28348"	"23"	"73"	"73"	"2021-9-19 08:00:00"	"2021-9-19 09:00:00"
"28349"	"35"	"73"	"73"	"2021-9-19 08:00:00"	"2021-9-19 09:00:00"
"28350"	"31"	"73"	"73"	"2021-9-20 09:30:00"	"2021-9-20 10:30:00"
"28351"	"30"	"73"	"73"	"2021-10-1 08:00:00"	"2021-10-1 09:00:00"
"28352"	"4"	"73"	"73"	"2021-9-19 18:30:00"	"2021-9-19 19:30:00"
"28353"	"21"	"73"	"73"	"2021-9-18 17:00:00"	"2021-9-18 18:00:00"
"28354"	"31"	"73"	"73"	"2021-9-22 08:00:00"	"2021-9-22 09:00:00"
"28355"	"16"	"73"	"73"	"2021-9-19 15:00:00"	"2021-9-19 16:00:00"
"28356"	"4"	"73"	"73"	"2021-9-22 08:00:00"	"2021-9-22 09:00:00"
"28357"	"16"	"73"	"73"	"2021-9-19 12:00:00"	"2021-9-19 13:00:00"
"28358"	"1"	"73"	"73"	"2021-9-19 12:00:00"	"2021-9-19 13:00:00"
"28359"	"30"	"73"	"73"	"2021-9-27 12:00:00"	"2021-9-27 13:00:00"
"28360"	"30"	"73"	"73"	"2021-9-20 07:00:00"	"2021-9-20 08:00:00"
"28361"	"21"	"73"	"73"	"2021-9-19 11:30:00"	"2021-9-19 12:30:00"
"28362"	"29"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28363"	"31"	"73"	"73"	"2021-9-21 07:00:00"	"2021-9-21 08:00:00"
"28364"	"15"	"73"	"73"	"2021-9-19 13:30:00"	"2021-9-19 14:30:00"
"28365"	"23"	"73"	"73"	"2021-9-18 17:00:00"	"2021-9-18 18:00:00"
"28366"	"16"	"73"	"73"	"2021-9-18 14:00:00"	"2021-9-18 15:00:00"
"28367"	"31"	"73"	"73"	"2021-9-19 10:00:00"	"2021-9-19 11:00:00"
"28368"	"23"	"73"	"73"	"2021-9-21 12:00:00"	"2021-9-21 13:00:00"
"28369"	"35"	"73"	"73"	"2021-9-19 13:00:00"	"2021-9-19 14:00:00"
"28370"	"35"	"73"	"73"	"2021-9-19 10:00:00"	"2021-9-19 11:00:00"
"28371"	"31"	"73"	"73"	"2021-9-19 11:00:00"	"2021-9-19 12:00:00"
"28372"	"29"	"73"	"73"	"2021-9-19 09:00:00"	"2021-9-19 10:00:00"
"28373"	"28"	"73"	"73"	"2021-9-18 19:30:00"	"2021-9-18 20:30:00"
"28374"	"31"	"73"	"73"	"2021-9-28 08:00:00"	"2021-9-28 09:00:00"
"28375"	"16"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28376"	"31"	"73"	"73"	"2021-9-19 14:00:00"	"2021-9-19 15:00:00"
"28377"	"28"	"73"	"73"	"2021-9-19 08:00:00"	"2021-9-19 09:00:00"
"28378"	"30"	"73"	"73"	"2021-9-19 14:00:00"	"2021-9-19 15:00:00"
"28379"	"21"	"73"	"73"	"2021-9-20 10:00:00"	"2021-9-20 11:00:00"
"28381"	"7"	"73"	"73"	"2021-9-19 00:00:00"	"2021-9-19 01:00:00"
"28382"	"4"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28383"	"21"	"73"	"73"	"2021-9-20 11:00:00"	"2021-9-20 12:00:00"
"28384"	"46"	"73"	"73"	"2021-9-20 10:00:00"	"2021-9-20 11:00:00"
"28385"	"21"	"73"	"73"	"2021-9-20 09:00:00"	"2021-9-20 10:00:00"
"28386"	"30"	"73"	"73"	"2021-9-20 10:00:00"	"2021-9-20 11:00:00"
"28387"	"31"	"73"	"73"	"2021-9-25 11:00:00"	"2021-9-25 11:30:00"
"28390"	"21"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28391"	"16"	"73"	"73"	"2021-9-27 11:30:00"	"2021-9-27 12:30:00"
"28392"	"30"	"73"	"73"	"2021-9-20 08:00:00"	"2021-9-20 09:00:00"
"28393"	"15"	"73"	"73"	"2021-9-20 13:00:00"	"2021-9-20 14:00:00"
"28394"	"31"	"73"	"73"	"2021-9-20 11:00:00"	"2021-9-20 12:00:00"
"28395"	"15"	"73"	"73"	"2021-9-20 11:00:00"	"2021-9-20 12:00:00"
"28396"	"16"	"73"	"73"	"2021-9-25 11:30:00"	"2021-9-25 12:00:00"
"28397"	"28"	"73"	"73"	"2021-9-19 17:00:00"	"2021-9-19 18:00:00"
"28398"	"31"	"73"	"73"	"2021-9-25 10:30:00"	"2021-9-25 11:00:00"
"28399"	"15"	"73"	"73"	"2021-9-20 09:00:00"	"2021-9-20 10:00:00"
"28400"	"28"	"73"	"73"	"2021-9-19 14:00:00"	"2021-9-19 15:00:00"
"28401"	"1"	"73"	"73"	"2021-9-19 16:00:00"	"2021-9-19 17:00:00"
"28402"	"28"	"73"	"73"	"2021-9-19 16:00:00"	"2021-9-19 17:00:00"
"28403"	"7"	"73"	"73"	"2021-9-20 10:30:00"	"2021-9-20 11:30:00"
"28404"	"23"	"73"	"73"	"2021-9-20 09:00:00"	"2021-9-20 10:00:00"
"28405"	"35"	"73"	"73"	"2021-9-20 18:00:00"	"2021-9-20 19:00:00"
"28406"	"1"	"73"	"73"	"2021-9-21 08:00:00"	"2021-9-21 09:00:00"
"28407"	"15"	"73"	"73"	"2021-9-20 15:00:00"	"2021-9-20 16:00:00"
"28408"	"31"	"73"	"73"	"2021-9-21 10:00:00"	"2021-9-21 11:00:00"
"28409"	"46"	"73"	"73"	"2021-9-21 03:00:00"	"2021-9-21 04:00:00"
"28410"	"29"	"73"	"73"	"2021-9-21 11:00:00"	"2021-9-21 12:00:00"
"28411"	"15"	"73"	"73"	"2021-9-22 13:00:00"	"2021-9-22 14:00:00"
"28412"	"29"	"73"	"73"	"2021-9-21 09:00:00"	"2021-9-21 10:00:00"
"28413"	"29"	"73"	"73"	"2021-9-22 18:00:00"	"2021-9-22 19:00:00"
"28414"	"1"	"73"	"73"	"2021-9-20 11:00:00"	"2021-9-20 12:00:00"
"28415"	"29"	"73"	"73"	"2021-9-21 13:00:00"	"2021-9-21 14:00:00"
