"id_assignment","id_job_type","report"
"30341","1","48, 21, 29"
"30342","1","29, 48, 21"
"30343","1","29, 21"
"30348","1","29, 21"
"30352","1","31,56,58,"
"30349","1","21, 29"
"30351","1","55, 53"
"30353","1","55, 53"
"30354","1","51, 55, 53"
"30346","4","55, 53"
"30357","1","29, 48"
"30355","1","31,56,58,"
"30358","1","31,56,58,"
"30361","1","55, 53"
"30362","1","29, 48"
"30364","1","31,56,58,"
"30366","1","31,56,58,"
"30365","1","31,56,58,"
"30363","1",""
"30367","1","31,51,56,58,60,"
"30370","1","51,54,60,"
"30372","1","21, 29, 48"
"30377","1","30"
"30368","1","53, 55"
"30380","1","21, 48"
"30387","1","55, 53"
"30383","1","31,51,56,58,60,"
"30373","1","52"
"30388","1","55,58,"
"30374","2","21, 48"
"30394","1","51,60,"
"30385","11","31,56,58,"
"30371","1","31,56,58,"
"30393","1","21, 48"
"30392","1","21, 48"
"30389","1","29, 35"
"30398","1","51,60,"
"30382","2","31,56,58,"
"30396","1","21, 29"
"30371","11","31,56,58,"
"30402","1","31,56,58,"
"30400","1","53, 54, 52"
"30404","1","31,56,58,"
"30405","1","30,"
"30403","1","30"
"30399","1","31,51,55,56,58,60,"
"30406","1","21, 48"
"30386","2","21, 48"
"30413","1","31,56,58,"
"30412","1","51,60,"
"30411","1","35, 48"
"30401","2","21, 29"
"30410","7","31,56,"
"30408","1","30,"
"30415","1","35, 48"
"30419","1","52, 30"
"30418","2","35, 48"
"30423","1","21, 29"
"30424","1","58, 55"
"30417","2","56, 31"
"30420","2","21, 29"
"30426","1","55, 58"
"30425","1","51, 60"
"30429","1","56, 31"
"30426","11","55,"
"30433","1","30, 52"
"30434","1","31,"
"30435","1","31, 51"
"30436","1","21, 29"
"30443","1","21, 48"
"30444","1","21, 48"
"30441","1","29, 35"
"30440","1","31,51,56,58,"
"30440","11","31,51,56,58,"
"30414","7","21, 48"
"30447","1","29, 35"
"30450","1","51, 55"
"30452","1","21, 48"
"30451","1","1, 35, 29"
"30454","1","1,29,"
"30455","1","1,29,"
"30231","2","21, 48"
"30458","1","35, 29"
"30457","2","21, 48"
"30456","1","21, 48"
"30453","1","31,"
"30449","1","31, 58"
"30439","2","56, 55"
"30445","7","21, 48"
"30442","7","21, 48"
"30422","8","29, 35"
"30460","11","31,51,58,"
"30421","7","21, 48"
"30461","1","30"
"30463","1","21, 48"
"30471","1","21, 48"
"30472","1","48, 51"
"30474","1","55, 58"
"30468","1","21, 29, 48, 51"
"30467","1","21, 51, 48, 29"
"30466","1","29, 48, 51, 21"
"30470","3","29, 21, 48, 51"
"30476","1","55, 58"
"30479","1","21, 51"
"30480","11","31,55,56,58,"
"30483","1","30, 54"
"30484","1","55, 58"
"30489","1","54,"
"30486","1","48, 21, 51"
"30488","1","55, 58"
"30491","1","29, 35"
"30492","1","54, 30"
"30490","1","52, 59"
"30493","1","58,"
"30475","1","31,58,"
"30475","11","31,55,56,58,"
"30427","2","30"
"30495","3","29, 35"
"30487","1","16,21,31,48,51,53,54,55,56,58,"
"30487","11","16,21,31,48,51,53,54,55,56,58,"
"30485","11","21,31,48,56,"
"30498","1","48, 21, 51"
"30499","1","35, 29"
"30473","1","30"
"30497","1","48, 21, 51"
"30465","11","31,51,54,55,56,58,"
"30504","3","21, 51, 48"
"30506","1","21, 48, 51"
"30502","1","29, 35"
"30507","3","58, 55"
"30511","1","35, 29"
"30509","1","56, 31"
"30508","1","59, 52"
"30513","1","59, 52"
"30514","1","31, 56"
"30516","1","52, 59"
"30517","1","56, 31"
"30512","1","16,53,54,"
"30512","11","16,53,54,"
"30477","2","21, 51, 48"
"30477","7","21,"
"30494","7","35, 29"
"30505","2","56, 31"
"30519","1","30"
"30459","2","21, 48, 51"
"30520","1","52,59,"
"30523","1","59, 52"
"30524","1","54, 52"
"30522","1","51, 48, 21, 29"
"30525","1","59, 52"
"30528","1","58, 55"
"30531","1","29, 48, 51, 21"
"30526","1","55, 58"
"30533","1","55, 58"
"30534","1","59, 52"
"30534","11","52,59,"
"30527","1","16,31,53,54,56,"
"30527","11","16,31,53,54,56,"
"30536","1","21, 51"
"30538","3","51, 21"
"30537","11","16,31,53,54,55,56,58,"
"30537","1","16,31,53,54,55,56,58,"
"30540","1","29, 48"
"30541","1","21, 51"
"30496","2","29, 48"
"30547","1","21, 51"
"30545","11","16,54,55,56,58,"
"30546","1","54, 31"
"30550","1","54, 31"
"30553","1","55,"
"30549","1","31, 54"
"30554","1","21, 51"
"30553","11","54,55,56,58,"
"30555","3","29, 48"
"30559","1","29, 48"
"30561","1","21, 51"
"30565","1","29, 48"
"30562","1","52"
"30568","1","21, 51"
"30567","1","53, 31"
"30585","3","29, 48"
"30584","3","29, 48"
"30580","1","21, 51"
"30583","3","29, 48"
"30582","3","29, 48"
"30578","3","29, 48"
"30577","3","29, 48"
"30576","3","29, 48"
"30575","3","29, 48"
"30586","1","31, 53"
"30573","3","29, 48"
"30574","3","29, 48"
"30581","3","29, 48"
"30579","3","29, 48"
"30588","1","55, 56"
"30590","1","56, 55"
"30593","1","29, 48"
"30591","1","31, 58"
"30542","2","30"
"30592","1","31, 58"
"30595","3","55, 56"
"30594","1","21, 35"
"30596","1","29, 48"
"30589","1","31, 58"
"30601","1","55, 56"
"30597","1","30"
"30548","1","21, 35"
"30598","1","29, 48"
"30603","1","21, 35"
"30608","1","51"
"30571","1","30"
"30602","1","15,"
"30605","1","31,58,"
"30605","11","31,58,"
"30604","1","29, 48"
"30599","1","55, 56"
"30624","1","31, 58"
"30610","1","15, 54"
"30614","1","29, 48"
"30612","1","1, 35"
"30613","1","30"
"30626","1","51"
"30616","3","31, 58"
"30627","1","29, 48"
"30628","1","15, 54"
"30611","1","30"
"30622","1","51"
"30617","11","54,"
"30619","1","21"
"30620","1","30"
"30634","1","29, 48"
"30640","1","1, 35"
"30623","1","23"
"30649","1","31, 58"
"30629","1","21"
"30645","1","15, 54"
"30630","1","51"
"30641","1","1, 35"
"30631","1","21"
"30636","1","29, 48"
"30635","1","23"
"30662","1","15, 54"
"30633","2","30,"
"30638","1","31, 58"
"30647","1","21"
"30652","1","29, 48"
"30644","1","51"
"30646","1","31, 58"
"30643","1","1, 35"
"30632","1","23"
"30651","1","21"
"30653","1","29, 48"
"30667","1","15, 54"
"30639","1","1, 35"
"30669","1","51"
"30648","1","23"
"30657","1","21, 35"
"30650","3","29, 48"
"30654","1","31, 54"
"30659","1","51"
"30658","1","23"
"30668","1","29, 48"
"30660","1","21, 35"
"30655","1","31, 54"
"30664","1","51"
"30665","1","1, 56, 55"
"30615","1","23"
"30673","1","29, 48"
"30664","11","51,"
"30671","1","31, 54"
"30670","1","51"
"30625","1","55,56,"
"30672","1","31, 54"
"30676","1","55, 58, 56"
"30675","1","16,54,"
"30675","11","16,53,54,"
"30674","3","29, 48"
"30587","2","30"
"30563","2","51"
"30682","1","30"
"30685","1","31, 58"
"30689","1","21, 54"
"30684","1","30"
"30569","2","55, 56"
"30681","1","51,"
"30698","1","31, 58"
"30688","1","55, 56"
"30699","1","29, 48"
"30607","1","21, 54"
"30694","1","30"
"30687","1","31, 58"
"30702","1","15, 35"
"30697","1","56, 55"
"30695","1","51"
"30693","1","53, 16"
"30679","1","29, 48"
"30705","1","15, 35"
"30700","1","21, 54"
"30701","1","53,"
"30706","3","21,"
"30701","11","54,"
"30709","8","51,"
"30708","3","31, 58"
"30690","2","21,"
"30680","3","29, 48"
"30686","1","30"
"30713","1","55, 56"
"30722","3","23"
"30717","1",""
"30703","11","16,31,51,53,54,58,"
"30621","2","51"
"30711","1","23"
"30724","1","21, 54"
"30716","1","30"
"30710","1","21, 54"
"30719","1","31, 58"
"30677","2","29, 48"
"30728","1","30"
"30729","1","29, 48"
"30725","1","23"
"30721","4","35"
"30731","1","55,"
"30735","1","21, 54"
"30715","1","51"
"30733","1","23"
"30742","1","29, 48"
"30730","1","31, 58"
"30726","1","55, 56"
"30744","1","30"
"30739","1","51"
"30741","1","21, 54"
"30743","1","48, 54"
"30747","1","21, 29"
"30746","1","55"
"30752","1","23"
"30755","1","23"
"30749","1","21, 29"
"30751","1","55"
"30759","1","23"
"30748","1","48, 54"
"30738","1","55"
"30753","1","21, 29"
"30740","2","31, 58"
"30692","1","48,"
"30754","2","59, 52"
"30765","1","23, 56"
"30756","1","51"
"30771","1","21, 29"
"30772","1","30,55,"
"30768","1","23, 56"
"30787","1","55"
"30780","1","51"
"30773","1","31, 58"
"30770","1","48, 54"
"30775","3","30"
"30618","2","21, 29"
"30784","1","23, 56"
"30712","11","16,27,31,35,51,53,54,58,"
"30707","7","55"
"30500","7","54, 48"
"30788","1","31, 58"
"30769","1","30"
"30783","1","48, 54"
"30786","1","23, 56"
"30704","1","55"
"30795","1","31, 58"
"30792","1","30"
"30789","1","23, 56"
"30777","1","21, 29"
"30774","1","48, 54"
"30780","11","51,"
"30794","1","55"
"30800","1","23, 56"
"30801","1","31, 58"
"30757","1","21, 29"
"30802","1","23"
"30790","1","30"
"30776","1","23"
"30761","1","52, 59"
"30799","1","21, 29"
"30805","1","55"
"30803","1","31, 58"
"30809","3","48, 54"
"30793","1","21, 29"
"30811","1","30,"
"30813","1","21, 29"
"30818","1","48, 54"
"30807","1","48, 54"
"30812","1","23"
"30814","1","23"
"30797","11","35,51,53,54,60,"
"30819","1","21, 29"
"30797","1","35,51,53,54,60,"
"30779","2","48, 54"
"30820","1","23"
"30804","1","31"
"30781","2","48,53,"
"30815","2","30"
"30823","1","51"
"30821","1","48, 54"
"30737","2","30"
"30824","1","23"
"30827","1","31"
"30806","1","52, 59"
"30830","3","48, 54"
"30834","1","55"
"30835","1","31"
"30831","1","1, 15"
"30825","1","21, 29"
"30829","1","30"
"30838","1","48, 54"
"30837","1","23,"
"30833","1","31"
"30832","1","30"
"30828","1","21"
"30847","1","30"
"30850","1","21"
"30840","1","31, 58"
"30852","1","21"
"30853","3","21"
"30849","1","51,"
"30854","1","30"
"30836","1","51,"
"30856","1","30"
"30857","1","30"
"30845","11","51,"
"30861","1","23, 48, 29"
"30736","2","30"
"30862","1","23, 48, 29"
"30863","2","31, 58"
"30874","4",""
"30841","11","31,54,58,"
"30876","1","21, 35"
"30762","1","30"
"30826","2","1, 54, 59, 52"
"30826","7","1,52,"
"30869","1","21, 35"
"30870","1","23, 29, 48"
"30867","3","30"
"30868","1","16, 53"
"30879","1","51"
"30858","1","55"
"30880","1","31, 58"
"30849","11","51,"
"30872","2","21, 48"
"30885","1","23, 29"
"30860","2","30"
"30878","2","55"
"30844","1","31, 58"
"30891","3","55"
"30889","1","23, 29"
"30791","2","21, 48"
"30890","3","48, 21"
"30875","4","21, 48"
"30888","2","30"
"30817","2","30"
"30899","1","15, 51"
"30896","1","30"
"30893","1","55"
"30895","1","21"
"30898","1","51,"
"30897","1","23, 29, 48"
"30564","2","30"
"30898","11","51,"
"30902","1","51"
"30663","2","21"
"30907","1","55, 58"
"30782","2","23, 29, 48"
"30558","2","31"
"30912","1","30"
"30904","1","23, 29, 48"
"30911","1","15, 54"
"30914","1","30"
"30767","2","55"
"30881","11","15,35,53,54,60,"
"30894","1","51"
"30921","4","31"
"30763","2","21"
"30922","1","23, 29, 48, 31"
"30913","1","58, 54"
"30808","1","52, 59"
"30923","1","21"
"30919","1","51"
"30927","1","55"
"30933","1","51"
"30932","1","55"
"30920","2","23, 29"
"30908","7","51"
"30816","2","55"
"30865","2","48"
"30883","2","30"
"30935","1","55"
"30934","1","48"
"30937","1","23, 29"
"30886","11","16,51,53,54,58,60,"
"30939","1","48"
"30943","1","55,"
"30944","1","29, 23"
"30884","2","21, 35"
"30952","3","54, 58"
"30941","3","31"
"30948","1","48"
"30926","1","52, 59"
"30954","1","48"
"30924","1","55"
"30945","11","16,31,51,53,54,56,60,"
"30955","1","55"
"30949","1","55,"
"30842","2","48"
"30950","1","30,"
"30957","1","31, 53"
"30950","11","30,52,56,59,"
"30940","1","30"
"30886","1","51,58,"
"30925","1","31,"
"30764","7","21"
"30892","2","29, 48"
"30887","7","21"
"30958","1","51"
"30965","1","31, 53"
"30969","1","58, 54"
"30959","1","55"
"30966","1","51"
"30972","1","31, 53"
"30961","3","54, 58"
"30968","1","29"
"30962","3","30"
"30971","1","54,"
"30905","2","55"
"30976","1","31, 53"
"30982","1","31,"
"30975","2","29, 35, 48"
"30988","1","21,61,"
"30986","1","55"
"30978","2","23"
"30947","1","23,"
"30994","1","21,61,"
"30983","1","31,"
"30993","1","55"
"30956","2","54, 58"
"30998","1","55,58,"
"30930","2","21"
"30928","2","23"
"30977","1","48, 29"
"31001","1","54,"
"31013","3","54, 58"
"31000","1","31"
"31011","4","23"
"31010","4","23"
"31008","1","55"
"31003","2","30, 52"
"30996","2","21"
"31009","1","55"
"31005","1","31"
"30951","1","48"
"30974","1","54, 58"
"30980","1","51"
"31017","7","21, 29"
"31002","1","23"
"30967","2","48"
"31014","1","23"
"30864","2","35"
"30960","2","48"
"31028","1","54, 58"
"31027","2","21, 29"
"30992","2","31"
"31031","1","54, 58"
"31032","1","16,51,59,61,"
"31030","1","29, 21"
"31033","1","54, 58"
"30953","1","51"
"31032","11","16,51,59,61,"
"31037","1","23"
"31039","1","23"
"30915","1","31"
"31007","1","48"
"31038","11","53,"
"27555","1","4"
"30984","2","55"
"31041","1","23"
"30877","2","54,58,61,"
"31045","1","48"
"31035","1","51,"
"31042","1","54,58,61,"
"31046","3","21, 29, 35"
"31050","4","48"
"31043","11","55,"
"30918","2","21, 29, 35"
"31053","1","54,58,61,"
"31040","1","23,"
"31065","11","55,"
"31051","1","55"
"31057","1","48"
"31072","1","51, 54, 58"
"31064","1","31"
"31062","1","31"
"31068","3","55"
"31052","11","30,"
"31059","11","48,55,"
"31069","11","48,51,58,"
"31066","1","1, 29"
"31073","1","51, 54, 58, 48"
"31035","11","51,"
"31063","1","23,61,"
"31078","1","1, 29"
"31040","11","23,"
"31063","11","23,31,61,"
"31074","11","30,31,"
"30979","2","1,29,"
"31076","3","1,29,"
"31049","11","30,51,"
"31049","1","51,"
"31075","1","23,61,"
"31075","11","23,48,55,58,61,"
"31047","11","30,31,51,"
"31034","11","16,30,51,54,59,61,"
"31034","1","30,"
"31018","7","48"
"30990","2","23"
"31083","3","23"
"31054","2","54, 58"
"31081","1","23"
"31091","3","21, 35"
"31090","1","55"
"31095","1","48"
"31096","1","31, 53, 54, 58"
"31088","11","30,"
"31080","11","51,"
"31093","1","23"
"31103","1",""
"31103","8","55,"
"31082","1",""
"31085","11","31,54,58,"
"31102","1","51,"
"31086","1","54,"
"31101","1","52"
"31102","11","51,"
"30999","1","31"
"31012","1","21, 29, 35"
"30987","7","48"
"31094","1","55"
"31094","11","55,"
"31089","11","30,"
"31106","1","23"
"30995","2","23"
"31015","7","21, 35, 29"
"31117","1","58, 54, 53"
"31097","2","48"
"31087","1","21, 29, 35"
"31123","4","21, 29, 35"
"31107","1","23"
"31084","1","31"
"31104","1","52"
"31119","4","21, 29, 35"
"31105","11","30,"
"31110","1","51, 55"
"31109","3","23"
"31124","1","54, 53, 58"
"31125","1","31"
"31127","1","54, 58"
"31129","3","23,"
"31109","1","23,"
"31133","4","55"
"30973","2","30"
"31126","1","48, 29"
"31134","1","55"
"31025","2","23"
"31121","2","21, 35"
"31122","2","31"
"31141","1","54, 58"
"31143","3","48"
"31120","1","54, 58"
"31145","1","55"
"31146","1","21, 29, 35"
"31135","2","54, 58"
"31150","1","23"
"31147","1","53, 16, 59"
"31149","1","52"
"31139","1",""
"31155","1","31,"
"30909","2","48"
"31019","2","51"
"31137","2","21, 29, 35"
"31147","11","16,59,"
"31157","1","54, 58"
"31128","2","48"
"31153","1","52"
"31148","2","21, 29, 35"
"31112","2","23"
"31153","8","52,"
"31055","7","48"
"31130","1","21, 29, 35, 51"
"31144","1","23"
"31099","1","55"
"31159","11","30,"
"31092","1","23"
"31168","11","55,"
"31142","1","58, 54"
"31161","2","23"
"31164","11","16,31,59,"
"31024","2","55"
"31170","1","23"
"31140","2","21, 29, 35"
"31166","1","48"
"31176","1","23"
"31169","11","16,59,61,"
"31179","1","21, 29, 35"
"31180","1","51"
"31184","1","55"
"31177","1","21, 29, 35"
"31178","1","31, 53"
"31181","1","54, 58"
"31173","1","51"
"31172","8","23"
"31183","1","55"
"31185","1","31, 53"
"31190","1","31"
"31189","1","55"
"31192","1","55,"
"31193","1","31,61,"
"31165","1","55"
"31194","1","30, 52"
"31196","3","21"
"31114","2","31,61,"
"31198","3","55"
"31200","1","31,61,"
"31204","1","29"
"31197","1","51, 54"
"31209","1","23"
"31197","11","51,"
"31199","1","55"
"31201","1","30, 52"
"31205","1","21, 48"
"31215","1","53, 58"
"31210","1","29"
"31211","1","29"
"31160","1","52, 30"
"31138","1","55"
"31219","2","21"
"31186","2","29"
"31187","1","51, 53"
"31162","2","54, 58"
"31224","4","23, 21"
"31221","1","55"
"31187","11","51,59,"
"31220","1","54, 58"
"31212","1","31,61,"
"31225","1","21, 23"
"31227","1","29"
"31228","1","29"
"30970","1","31"
"31233","1","23, 35"
"31234","1","29"
"31235","1","51, 54, 53, 58, 59"
"31230","1","55,"
"31235","11","51,58,59,"
"31203","2","21, 48"
"31048","2","35, 23"
"31004","2","21, 48"
"31229","2","35, 23"
"31242","1","54, 58"
"31247","1","21, 48"
"31231","2","23"
"31188","7","29"
"31248","1","54, 58"
"31218","11","31,51,58,61,"
"31241","2","35, 48"
"31250","1","23"
"31251","1","55,"
"31240","4","48, 35"
"31246","1","31"
"31253","3","23"
"31259","1","54, 58"
"31223","1","55"
"31255","1","51"
"31254","1","31"
"31262","1","54, 58"
"31245","1","30, 53, 59"
"31268","1","52"
"31269","3","30,"
"31271","1","51"
"31272","1","51"
"31245","11","16,30,54,59,61,"
"31238","1","31,59,61,"
"31238","11","51,55,59,61,"
"31158","2","31,61,"
"31258","2","55"
"31275","1","30, 53"
"31214","1","48, 29"
"31279","1","51"
"31281","1","21"
"31280","1","31,61,"
"31274","1","51"
"31277","3","30, 53"
"31284","1","21"
"31294","1","31,61,"
"31286","1","51"
"31283","1","21"
"31278","1","55,"
"31289","1","21"
"31291","3","29, 48"
"31216","2","51"
"31290","1","30"
"31285","11","16,59,"
"31290","11","30,61,"
"31252","2","54, 58"
"31298","1","55"
"31282","2","21"
"31239","7","23"
"31292","1","52"
"31299","4","29, 48"
"31297","1","58, 54"
"31302","1","30,61,"
"31263","1","31"
"31309","1","55"
"31312","1","58,61,"
"31296","11","51,"
"31315","1","21"
"31260","2","58,61,"
"31311","1","21"
"31316","1","16,30,31,53,55,59,"
"31316","11","16,30,31,52,54,55,59,"
"31307","1","58,61,"
"31266","2","21"
"31305","2","55"
"31306","4","48, 35"
"31261","3","21"
"31319","1","55"
"31313","1","55"
"31313","11","55,"
"31320","1","52"
"31327","1","58,61,"
"31236","2","21, 35"
"31301","2","30, 54"
"31329","1","23"
"31322","1","55"
"31317","2","21, 35"
"31206","2","48"
"31321","3","23"
"31328","11","30,"
"31328","1","30,"
"31331","1","48"
"31332","1","31"
"31323","1","52"
"31325","1","51"
"31330","11","16,30,54,58,59,61,"
"31324","7","30"
"31339","1","51"
"31330","1","58,61,"
"31334","1","31"
"31331","11","48,"
"31343","11","51"
"31345","1","48"
"31304","1","55"
"31340","1","54, 58"
"31348","1","48,"
"31341","1","31"
"31295","2","30,61,"
"31347","1","55"
"31314","7","54, 58"
"31342","1","51"
"31346","1","23"
"31338","1","48"
"31354","1","21, 35"
"31357","1","51"
"31359","1","23"
"31360","1","30,61,"
"31361","1","51"
"31365","1","30,61,"
"31368","1","15"
"31367","1","30,61,"
"31371","1","51, 58"
"31369","11","51,"
"31373","1","51, 58"
"31375","1","23"
"31374","3","23"
"31372","1","23"
"31377","1","30,61,"
"31378","1","30,61,"
"31333","1","51"
"31386","1","23"
"31362","2","52"
"31385","3","21, 29, 48"
"31351","2","30,61,"
"31310","2","54, 58"
"31370","11","31,54,"
"31376","1","31,54,"
"31376","11","31,54,"
"31382","1","51"
"31382","11","51,"
"31364","11","31,"
"31380","1","58, 54"
"31394","1","51"
"31384","1","58, 54"
"31400","1","31, 53"
"31409","1","30,61,"
"31401","1","55"
"31396","1","31, 53"
"31387","1","52"
"31404","1","51"
"31403","1","54, 58"
"31395","1","30,61,"
"31389","1","31, 53"
"31352","2","52"
"31398","1","51"
"31363","7","29"
"31273","7","21"
"31349","2","54, 58"
"31406","4","48,"
"31256","1","31, 53"
"31402","1","51"
"31415","1","48"
"31366","2","52"
"31411","1","31, 53"
"31410","1","30,61,"
"31417","1","21, 48"
"31418","1","52,"
"31393","1","29"
"31429","11","54,"
"31431","1","30,61,"
"31423","1","31, 53"
"31413","1","51"
"31426","1","21, 48"
"31427","1","52"
"31422","3","55"
"31424","1","21, 48"
"31419","4","52"
"31392","2","30,61,"
"31288","7","21, 48"
"31412","2","51"
"31408","2","31"
"31434","1","55"
"31438","1","52,"
"31336","2","54, 58"
"31433","1","31"
"31439","1","51"
"31437","1","30,61,"
"31287","7","21, 48"
"31430","3","29"
"31449","1","30,61,"
"31448","1","52"
"31441","4","29"
"31450","1","52"
"31405","11","31,54,59,"
"31452","1","21"
"31379","2","55"
"31421","11","51,"
"31454","1","31"
"31420","2","54, 58"
"31443","2","30,61,"
"31440","1","51, 53"
"31453","1","30,61,"
"31456","1","31"
"31458","1","51, 53"
"31464","1","54, 58"
"31460","1","55"
"31462","11","16,54,58,59,60,"
"31473","1","30,61,"
"31475","1","31"
"31479","1","21"
"31477","1","30,61,"
"31457","1","54, 58"
"31474","1","52"
"31482","1","54, 58"
"31463","1","30,61,"
"31468","1","51,"
"31481","1","31"
"31487","1","30,61,"
"31483","11","51,"
"31465","1","58, 53"
"31490","1","31"
"31493","1","58, 53"
"31436","1","30,61,"
"31494","1","30,61,"
"31486","1","55,"
"31491","11","16,31,51,59,"
"31467","2","31, 54"
"31468","11","51,59,"
"31480","1","31,"
"31480","11","31,58,"
"31478","2","55"
"31451","2","30"
"31499","1","31, 54"
"31487","11","30,61,"
"31502","3","31, 54"
"31500","1","52"
"31505","1","30"
"31510","1","31, 54"
"31501","1","55,"
"31506","1","51"
"31512","1","55"
"31414","2","31,"
"31514","1","55"
"31517","1","31,"
"31517","11","31,"
"31513","1","21"
"31518","1","48, 29"
"31515","1","51"
"31519","1","55"
"31496","1","53, 58"
"31522","1","51"
"31520","1","31,"
"31520","11","31,"
"31445","2","55,"
"31529","3","51"
"31527","3","58"
"31511","2","21"
"31525","1","55"
"31532","1","31, 54"
"31533","1","51"
"31524","1","21"
"31535","3","58"
"31536","1","31, 54"
"31531","1","31, 54"
"31537","1","52"
"31542","1","55"
"31540","3","21"
"31358","7","58"
"31466","2","23"
"31498","2","29, 48"
"31495","2","21"
"31547","2","21"
"31388","1","55"
"31541","2","58"
"31548","1","23"
"31444","2","31, 54"
"31544","1","51,"
"31530","2","31, 54"
"31544","11","16,51,54,59,61,"
"31550","1","23"
"31545","3","31, 54"
"31552","1","29, 48"
"31503","1","58"
"31539","1","52"
"31553","1","55"
"31554","1","51,"
"31554","11","51,54,61,"
"31555","1","52"
"31556","3","29, 48"
"31549","2","23"
"31559","1","31, 54"
"31558","1","58"
"31521","2","21"
"31508","2","55"
"31484","2","23"
"31508","1","55,"
"31557","1","29, 48"
"31435","1","23"
"31455","2","58"
"31564","1","52"
"31562","3","29, 48"
"31571","3","23"
"31397","1","58"
